FECHA;PRECIP;TMAX;TMIN
2000-05-31;NA;NA;NA
2000-06-01;0;38;11
2000-06-02;0;38;12
2000-06-03;0;38;13
2000-06-04;0;38;15
2000-06-05;0;34;13
2000-06-06;0;37;11
2000-06-07;0;35;16
2000-06-08;0;39;9
2000-06-09;0;36;7
2000-06-10;0;36;6
2000-06-11;0;38;4
2000-06-12;0;31;10
2000-06-13;0;33;7
2000-06-14;0;35;8
2000-06-15;0;40;11
2000-06-16;0;40;8
2000-06-17;0;39;6
2000-06-18;0;34;7
2000-06-19;0;33;5
2000-06-20;0;36;6
2000-06-21;0;33;5
2000-06-22;0;35;8
2000-06-23;0;35;5
2000-06-24;0;37;6
2000-06-25;0;35;8
2000-06-26;0;38;10
2000-06-27;0;38;5
2000-06-28;0;37;4
2000-06-29;0;35;5
2000-06-30;0;35;7
2000-07-01;0;37;6
2000-07-02;0;36;6
2000-07-03;0;37;6
2000-07-04;0;38;7
2000-07-05;0;34;13
2000-07-06;0;37;8
2000-07-07;0;38;7
2000-07-08;0;36;7
2000-07-09;0;35;8
2000-07-10;0;37;7
2000-07-11;0;35;7
2000-07-12;0;36;6
2000-07-13;0;37;7
2000-07-14;0;40;5
2000-07-15;0;38;4
2000-07-16;0;40;6
2000-07-17;0;38;11
2000-07-18;0;35;13
2000-07-19;0;41;15
2000-07-20;0;40;9
2000-07-21;0;42;4
2000-07-22;0;34;4
2000-07-23;0;32;5
2000-07-24;0;39;11
2000-07-25;0;40;9
2000-07-26;0;43;9
2000-07-27;0;45;6
2000-07-28;1;42;3
2000-07-29;0;41;5
2000-07-30;1;39;4
2000-07-31;0;39;8
2000-08-01;0;33;8
2000-08-02;0;33;8
2000-08-03;0;37;7
2000-08-04;0;39;6
2000-08-05;0;40;7
2000-08-06;0;41;4
2000-08-07;0;35;3
2000-08-08;0;40;6
2000-08-09;0;37;7
2000-08-10;0;36;5
2000-08-11;0;33;5
2000-08-12;0;41;5
2000-08-13;0;36;6
2000-08-14;0;39;5
2000-08-15;0;39;6
2000-08-16;0;38;10
2000-08-17;0;38;4
2000-08-18;0;39;3
2000-08-19;0;35;6
2000-08-20;0;37;7
2000-08-21;0;37;6
2000-08-22;0;38;6
2000-08-23;0;38;6
2000-08-24;0;36;7
2000-08-25;0;34;8
2000-08-26;0;35;6
2000-08-27;0;37;7
2000-08-28;0;39;3
2000-08-29;0;35;3
2000-08-30;0;36;5
2000-08-31;0;32;7
2000-09-01;0;33;6
2000-09-02;0;37;7
2000-09-03;0;30;12
2000-09-04;0;32;12
2000-09-05;0;34;9
2000-09-06;0;34;4
2000-09-07;0;37;11
2000-09-08;0;38;8
2000-09-09;0;38;13
2000-09-10;0;40;7
2000-09-11;0;40;9
2000-09-12;0;36;4
2000-09-13;0;36;11
2000-09-14;0;40;6
2000-09-15;0;39;9
2000-09-16;0;39;12
2000-09-17;0;33;3
2000-09-18;0;33;4
2000-09-19;0;39;6
2000-09-20;0;37;8
2000-09-21;0;38;6
2000-09-22;0;32;4
2000-09-23;0;34;4
2000-09-24;0;32;7
2000-09-25;0;30;7
2000-09-26;0;31;10
2000-09-27;0;34;5
2000-09-28;0;33;5
2000-09-29;0;36;4
2000-09-30;0;37;7
2000-10-01;0;33;6
2000-10-02;0;33;5
2000-10-03;0;37;3
2000-10-04;0;36;6
2000-10-05;0;31;5
2000-10-06;0;29;6
2000-10-07;0;29;7
2000-10-08;0;35;7
2000-10-09;0;35;4
2000-10-10;0;34;4
2000-10-11;0;30;3
2000-10-12;7;30;6
2000-10-13;0;25;7
2000-10-14;0;26;9
2000-10-15;0;26;8
2000-10-16;0;28;7
2000-10-17;0;27;8
2000-10-18;0;27;5
2000-10-19;0;27;4
2000-10-20;0;27;4
2000-10-21;0;26;5
2000-10-22;2;24;3
2000-10-23;0;23;4
2000-10-24;0;23;8
2000-10-25;0;22;7
2000-10-26;0;24;8
2000-10-27;0;26;3
2000-10-28;0;21;4
2000-10-29;0;23;12
2000-10-30;0;28;8
2000-10-31;0;27;10
2000-11-01;0;21;13
2000-11-02;0;22;8
2000-11-03;0;22;6
2000-11-04;7;21;7
2000-11-05;2;19;7
2000-11-06;0;24;5
2000-11-07;0;21;10
2000-11-08;0;18;4
2000-11-09;0;20;4
2000-11-10;0;23;3
2000-11-11;0;20;5
2000-11-12;0;19;5
2000-11-13;0;17;4
2000-11-14;0;17;8
2000-11-15;0;19;11
2000-11-16;0;17;9
2000-11-17;0;19;8
2000-11-18;0;17;4
2000-11-19;0;17;5
2000-11-20;0;19;7
2000-11-21;0;20;5
2000-11-22;0;22;10
2000-11-23;0;24;11
2000-11-24;0;22;10
2000-11-25;0;23;11
2000-11-26;0;22;11
2000-11-27;0;23;10
2000-11-28;0;23;10
2000-11-29;0;22;8
2000-11-30;0;21;9
2000-12-01;0;23;10
2000-12-02;0;23;12
2000-12-03;0;22;9
2000-12-04;0;22;7
2000-12-05;0;22;14
2000-12-06;0;24;10
2000-12-07;0;24;7
2000-12-08;0;24;11
2000-12-09;0;23;9
2000-12-10;0;20;8
2000-12-11;0;21;6
2000-12-12;0;20;15
2000-12-13;0;25;5
2000-12-14;0;20;6
2000-12-15;0;20;6
2000-12-16;0;19;8
2000-12-17;0;19;8
2000-12-18;0;21;6
2000-12-19;0;18;5
2000-12-20;0;18;5
2000-12-21;0;18;6
2000-12-22;0;19;10
2000-12-23;0;20;10
2000-12-24;0;19;7
2000-12-25;0;20;7
2000-12-26;0;17;5
2000-12-27;0;16;3
2000-12-28;0;17;7
2000-12-29;0;19;7
2000-12-30;0;21;9
2000-12-31;0;23;10
2001-01-01;0;20;6
2001-01-02;0;21;4
2001-01-03;0;20;6
2001-01-04;0;19;4
2001-01-05;0;21;6
2001-01-06;0;23;7
2001-01-07;0;22;10
2001-01-08;0;20;12
2001-01-09;0;24;6
2001-01-10;0;17;7
2001-01-11;0;19;11
2001-01-12;0;21;3
2001-01-13;0;18;10
2001-01-14;0;15;10
2001-01-15;0;16;6
2001-01-16;7;17;5
2001-01-17;0;16;4
2001-01-18;0;12;4
2001-01-19;0;14;6
2001-01-20;0;15;6
2001-01-21;0;16;11
2001-01-22;0;17;4
2001-01-23;0;19;8
2001-01-24;0;19;7
2001-01-25;0;22;5
2001-01-26;3;15;7
2001-01-27;0;17;4
2001-01-28;0;16;4
2001-01-29;0;14;7
2001-01-30;0;16;10
2001-01-31;0;21;3
2001-02-01;0;19;4
2001-02-02;0;16;5
2001-02-03;0;17;7
2001-02-04;0;21;5
2001-02-05;0;20;6
2001-02-06;0;21;6
2001-02-07;0;28;8
2001-02-08;0;18;4
2001-02-09;0;16;8
2001-02-10;0;14;8
2001-02-11;0;17;8
2001-02-12;0;15;9
2001-02-13;0;16;6
2001-02-14;0;17;6
2001-02-15;0;17;8
2001-02-16;0;15;6
2001-02-17;0;16;6
2001-02-18;0;18;9
2001-02-19;0;19;10
2001-02-20;0;20;8
2001-02-21;0;19;10
2001-02-22;0;20;9
2001-02-23;0;23;4
2001-02-24;0;23;4
2001-02-25;0;18;4
2001-02-26;0;17;6
2001-02-27;0;16;5
2001-02-28;0;22;4
2001-03-01;0;25;6
2001-03-02;0;26;8
2001-03-03;0;27;7
2001-03-04;0;25;9
2001-03-05;0;22;7
2001-03-06;0;21;5
2001-03-07;0;24;4
2001-03-08;0;26;7
2001-03-09;0;24;8
2001-03-10;0;29;4
2001-03-11;0;25;7
2001-03-12;0;24;6
2001-03-13;0;22;4
2001-03-14;0;26;6
2001-03-15;0;31;7
2001-03-16;0;29;7
2001-03-17;0;32;6
2001-03-18;0;29;8
2001-03-19;0;29;7
2001-03-20;0;26;8
2001-03-21;0;29;6
2001-03-22;0;30;9
2001-03-23;0;30;10
2001-03-24;0;23;7
2001-03-25;0;26;7
2001-03-26;0;27;6
2001-03-27;0;26;4
2001-03-28;0;26;8
2001-03-29;0;30;5
2001-03-30;0;25;5
2001-03-31;0;22;4
2001-04-01;0;23;5
2001-04-02;0;30;5
2001-04-03;0;23;4
2001-04-04;0;29;4
2001-04-05;0;25;2
2001-04-06;0;23;2
2001-04-07;0;25;7
2001-04-08;0;22;4
2001-04-09;0;22;3
2001-04-10;0;27;2
2001-04-11;0;26;2
2001-04-12;0;25;5
2001-04-13;0;25;6
2001-04-14;0;25;7
2001-04-15;0;28;7
2001-04-16;0;31;6
2001-04-17;0;31;4
2001-04-18;0;28;7
2001-04-19;0;37;5
2001-04-20;0;38;4
2001-04-21;0;31;5
2001-04-22;0;27;6
2001-04-23;0;28;7
2001-04-24;0;32;8
2001-04-25;0;38;7
2001-04-26;0;31;8
2001-04-27;0;32;9
2001-04-28;0;39;8
2001-04-29;0;38;10
2001-04-30;0;37;7
2001-05-01;0;37;7
2001-05-02;0;34;6
2001-05-03;0;30;5
2001-05-04;0;32;7
2001-05-05;0;37;8
2001-05-06;0;34;6
2001-05-07;0;38;8
2001-05-08;0;32;7
2001-05-09;0;34;6
2001-05-10;0;32;7
2001-05-11;0;33;11
2001-05-12;0;34;8
2001-05-13;0;33;11
2001-05-14;0;35;11
2001-05-15;0;35;11
2001-05-16;0;33;8
2001-05-17;0;34;6
2001-05-18;0;32;11
2001-05-19;0;33;11
2001-05-20;0;34;6
2001-05-21;0;32;7
2001-05-22;0;34;6
2001-05-23;0;34;8
2001-05-24;0;33;8
2001-05-25;0;37;7
2001-05-26;0;42;11
2001-05-27;0;46;12
2001-05-28;0;38;8
2001-05-29;0;40;8
2001-05-30;0;46;12
2001-05-31;0;45;11
2001-06-01;0;46;7
2001-06-02;0;46;6
2001-06-03;0;44;10
2001-06-04;0;45;11
2001-06-05;0;46;8
2001-06-06;0;45;11
2001-06-07;0;39;9
2001-06-08;0;45;11
2001-06-09;0;44;10
2001-06-10;0;46;12
2001-06-11;0;45;11
2001-06-12;0;46;6
2001-06-13;0;46;12
2001-06-14;0;39;8
2001-06-15;0;34;8
2001-06-16;0;38;7
2001-06-17;0;41;11
2001-06-18;0;44;17
2001-06-19;0;43;16
2001-06-20;0;43;16
2001-06-21;0;44;17
2001-06-22;0;42;16
2001-06-23;0;39;14
2001-06-24;0;45;16
2001-06-25;0;44;15
2001-06-26;0;39;12
2001-06-27;0;39;12
2001-06-28;0;44;15
2001-06-29;0;45;16
2001-06-30;0;NA;NA
2001-07-01;0;45;16
2001-07-02;0;44;15
2001-07-03;0;48;15
2001-07-04;0;44;15
2001-07-05;0;42;13
2001-07-06;0;40;15
2001-07-07;0;42;16
2001-07-08;0;40;17
2001-07-09;0;42;18
2001-07-10;0;42;16
2001-07-11;0;41;15
2001-07-12;0;42;16
2001-07-13;0;42;20
2001-07-14;0;47;21
2001-07-15;0;42;22
2001-07-16;0;40;15
2001-07-17;0;43;25
2001-07-18;0;42;27
2001-07-19;0;43;21
2001-07-20;0;46;20
2001-07-21;0;42;20
2001-07-22;0;42;16
2001-07-23;0;43;21
2001-07-24;0;42;20
2001-07-25;0;43;21
2001-07-26;0;44;22
2001-07-27;0;43;21
2001-07-28;0;44;25
2001-07-29;0;44;22
2001-07-30;0;45;26
2001-07-31;0;42;22
2001-08-01;0;46;25
2001-08-02;0;45;24
2001-08-03;0;44;23
2001-08-04;0;45;24
2001-08-05;0;39;20
2001-08-06;0;40;21
2001-08-07;0;44;23
2001-08-08;0;46;25
2001-08-09;0;40;24
2001-08-10;0;45;25
2001-08-11;0;40;24
2001-08-12;0;46;25
2001-08-13;0;47;26
2001-08-14;0;45;27
2001-08-15;0;40;25
2001-08-16;0;36;20
2001-08-17;0;40;25
2001-08-18;0;45;27
2001-08-19;0;42;26
2001-08-20;0;44;22
2001-08-21;0;43;21
2001-08-22;0;46;25
2001-08-23;0;47;26
2001-08-24;0;43;22
2001-08-25;0;42;20
2001-08-26;0;46;25
2001-08-27;0;43;22
2001-08-28;0;42;20
2001-08-29;0;46;25
2001-08-30;0;43;22
2001-08-31;0;42;20
2001-09-01;0;45;19
2001-09-02;0;40;25
2001-09-03;0;40;25
2001-09-04;0;39;25
2001-09-05;0;40;25
2001-09-06;0;38;26
2001-09-07;0;40;23
2001-09-08;0;42;25
2001-09-09;0;38;26
2001-09-10;0;39;20
2001-09-11;0;40;17
2001-09-12;0;36;18
2001-09-13;0;39;20
2001-09-14;0;38;26
2001-09-15;0;37;18
2001-09-16;0;39;22
2001-09-17;0;39;26
2001-09-18;0;38;18
2001-09-19;0;39;22
2001-09-20;0;38;23
2001-09-21;0;36;19
2001-09-22;0;37;20
2001-09-23;0;38;23
2001-09-24;0;37;22
2001-09-25;0;38;23
2001-09-26;0;37;22
2001-09-27;0;37;22
2001-09-28;0;37;22
2001-09-29;0;37;20
2001-09-30;0;37;22
