FECHA;PRECIP;TMAX;TMIN
1972-10-25;0;22;11
1972-10-26;0;20;5
1972-10-27;0;23;4
1972-10-28;0;21;5
1972-10-29;0;22;11
1972-10-30;0;21;9
1972-10-31;0;22;8
1972-11-01;0;22;7
1972-11-02;0;24;10
1972-11-03;0;23;9
1972-11-04;0,4;22;7
1972-11-05;0;22;7
1972-11-06;0;23;4
1972-11-07;0;21;7
1972-11-08;0;21;4
1972-11-09;0;21;5
1972-11-10;0;22;5
1972-11-11;0;22;5
1972-11-12;0;23;7
1972-11-13;0;23;4
1972-11-14;0;22;3
1972-11-15;0;22;5
1972-11-16;0;21;4
1972-11-17;0;19;4
1972-11-18;0,5;15;9
1972-11-19;0;17;9
1972-11-20;0,2;19;11
1972-11-21;0;19;9
1972-11-22;0,7;16;11
1972-11-23;0;14;12
1972-11-24;0,5;15;12
1972-11-25;0,3;14;12
1972-11-26;0,2;14;5
1972-11-27;1;17;7
1972-11-28;0;14;7
1972-11-29;0;16;8
1972-11-30;0;22;5
1973-01-01;13,3;16;8
1973-01-02;3;19;9
1973-01-03;0;16;5
1973-01-04;0;22;3
1973-01-05;0;23;4
1973-01-06;0;21;5
1973-01-07;0;22;5
1973-01-08;3,5;23;4
1973-01-09;5,1;21;6
1973-01-10;1,5;18;3
1973-01-11;0;16;2
1973-01-12;0;17;-3
1973-01-13;0;20;-3
1973-01-14;0;21;1
1973-01-15;0;19;-2
1973-01-16;0;22;-3
1973-01-17;0;20;2
1973-01-18;0;21;-1
1973-01-19;0;23;1
1973-01-20;0;20;3
1973-01-21;0;19;-1
1973-01-22;0;20;-2
1973-01-23;0;21;-1
1973-01-24;0;22;1
1973-01-25;0;20;2
1973-01-26;0;21;1
1973-01-27;0;23;1
1973-01-28;0;18;2
1973-01-29;0;17;-6
1973-01-30;0;21,5;-4
1973-01-31;0;23;1
1973-02-01;0;28;1
1973-02-02;0;23;3
1973-02-03;0;24;2
1973-02-04;0;25;-1
1973-02-05;0;25;2,5
1973-02-06;0;25;1
1973-02-07;0;23;4
1973-02-08;0;21;3
1973-02-09;0;20;5
1973-02-10;0;26;-3
1973-02-11;0;24;-4
1973-02-12;0;27;-2
1973-02-13;0;29;1
1973-02-14;0;26;-2
1973-02-15;0;29;0
1973-02-16;12,5;18;3
1973-02-17;0,3;20;5
1973-02-18;0,5;17;6
1973-02-19;0;17;9
1973-02-20;0;18;10
1973-02-21;0;17;10
1973-02-22;0;19;11
1973-02-23;0;23;3
1973-02-24;0;24;2
1973-02-25;0;22;4
1973-02-26;0;23;7
1973-02-27;0;21;5
1973-02-28;0;25;2
1973-03-01;0;25;4
1973-03-02;0;23;5
1973-03-03;0;27;4
1973-03-04;0;26;6
1973-03-05;0;26;3
1973-03-06;0;23;7
1973-03-07;0;25;4,5
1973-03-08;0;24;5
1973-03-09;0;24;6
1973-03-10;0;29;9
1973-03-11;0;28;7
1973-03-12;0;24;8
1973-03-13;0;26;7
1973-03-14;0;21;9
1973-03-15;0;20;10
1973-03-16;0;19;9,5
1973-03-17;0;24;5
1973-03-18;0;23;6
1973-03-19;0;26;5
1973-03-20;0;20;9
1973-03-21;0;20;10,5
1973-03-22;0;18;10,5
1973-03-23;0;19;12
1973-03-24;0;24;8
1973-03-25;0;23;10
1973-03-26;0;26;8
1973-03-27;0;25;7
1973-03-28;0;24;8,5
1973-03-29;0;26;6
1973-03-30;0;20;8
1973-03-31;0;25;5
1973-04-01;0;27;3
1973-04-02;0;28;5
1973-04-03;0;28;7
1973-04-04;0;29;4
1973-04-05;0;21;8
1973-04-06;0;20;10
1973-04-07;0;26;4
1973-04-08;0;24;2
1973-04-09;0;25;6
1973-04-10;0;28;4
1973-04-11;0;27;7
1973-04-12;0;25;6
1973-04-13;0;24;8
1973-04-14;0;22;10
1973-04-15;0;21;10
1973-04-16;0;22;12
1973-04-17;0;24;12
1973-04-18;0;20;9
1973-04-19;0;21;9
1973-04-20;0;29;4
1973-04-21;0;27;8,5
1973-04-22;0;27;9
1973-04-23;0;28;12
1973-04-24;0;29;10
1973-04-25;0;30;8
1973-04-26;0;28;10
1973-04-27;0;30;9
1973-04-28;0;30;12
1973-04-29;0;29;8
1973-04-30;0;27;10
1973-05-01;0;26;9
1973-05-02;0;30;8
1973-05-03;0;27;12
1973-05-04;0;25;13
1973-05-05;0;25;11
1973-05-06;0;29;9
1973-05-07;0;24;12
1973-05-08;0;24;11
1973-05-09;0;27;11
1973-05-10;0;28;10
1973-05-11;0;27;12
1973-05-12;0;28;12
1973-05-13;5,5;28;13
1973-05-14;4;29;10
1973-05-15;0;28;9
1973-05-16;0;26,5;9
1973-05-17;0;17;12
1973-05-18;0;26;11
1973-05-19;0;26,5;11
1973-05-20;0;27;12
1973-05-21;0;27;11
1973-05-22;0;29;13
1973-05-23;0;30;12
1973-05-24;0;30;11
1973-05-25;0;29;14
1973-05-26;0;31;13
1973-05-27;0;31;11
1973-05-28;6,3;32;14
1973-05-29;0;33;14
1973-05-30;0;32;11
1973-05-31;0;29;10
1973-06-01;1,5;27;12
1973-06-02;0;31;11
1973-06-03;0;30;12
1973-06-04;0;30;11
1973-06-05;0;29;12
1973-06-06;0;27;13
1973-06-07;0;27;13
1973-06-08;0;24;12
1973-06-09;7,6;27;13
1973-06-10;0;26;11
1973-06-11;0;23;11
1973-06-12;0;26;9
1973-06-13;0;30;13
1973-06-14;0;28;12
1973-06-15;0;29;12
1973-06-16;0;32;13
1973-06-17;0;27;12
1973-06-18;0;27;14
1973-06-19;0;28;14
1973-06-20;0;28;12
1973-06-21;0;27;14
1973-06-22;14,5;16;13
1973-06-23;8,5;17;13
1973-06-24;4;18;14
1973-06-25;17,5;24;14
1973-06-26;11,5;26;14
1973-06-27;1;24;10
1973-06-28;4;26;12
1973-06-29;5,5;25;12
1973-06-30;15,8;17;12
1973-10-01;0;20;10
1973-10-02;0;22,5;11
1973-10-03;0;19;11
1973-10-04;0;17;9
1973-10-05;0;21,5;9
1973-10-06;0;20;9
1973-10-07;0;21;9
1973-10-08;0;18;9
1973-10-09;0;18;5
1973-10-10;0;19;8
1973-10-11;2,3;20;10
1973-10-12;3,4;18;11
1973-10-13;4,8;20;12,5
1973-10-14;0;21;10
1973-10-15;0;20;12
1973-10-16;30;21;10
1973-10-17;0;21;9
1973-10-18;0;24;9
1973-10-19;0;23;10
1973-10-20;0;25;8
1973-10-21;0;24;11
1973-10-22;0;24;10
1973-10-23;0;23;12
1973-10-24;0;21;11
1973-10-25;0;25;10
1973-10-26;0;24;12
1973-10-27;0;23;12
1973-10-28;8,5;22;11
1973-10-29;0;20;10
1973-10-30;0;19;9
1973-10-31;0;21;9
1973-11-01;0;26;6
1973-11-02;0;24;9
1973-11-03;0;26;7
1973-11-04;0;27;10
1973-11-05;0;25;12
1973-11-06;0;24;11
1973-11-07;0;23;9
1973-11-08;0;21;8
1973-11-09;0;20;6
1973-11-10;0;24;7
1973-11-11;0;23;8
1973-11-12;0;21;10
1973-11-13;0;20;6
1973-11-14;0;22;4
1973-11-15;0;19;5
1973-11-16;0;20;4
1973-11-17;0;18;2
1973-11-18;0;21;0
1973-11-19;0;20;2
1973-11-20;0;19;1
1973-11-21;0;22;-1
1973-11-22;0;24;0
1973-11-23;0;23;3
1973-11-24;0;25;4
1973-11-25;0;24;4
1973-11-26;0;26;3
1973-11-27;0;25;6
1973-11-28;0;22;5
1973-11-29;0;20;4
1973-11-30;0;21;3
1973-12-01;0;20;-2
1973-12-02;0;19;-1
1973-12-03;0;21;1
1973-12-04;0;21;-3
1973-12-05;0;21;-4
1973-12-06;0;22;-1
1973-12-07;0;17;-1
1973-12-08;0;20;-3
1973-12-09;0;20;3
1973-12-10;0;18;-3
1973-12-11;0;18;-3
1973-12-12;0;20;-3
1973-12-13;0;21;-3
1973-12-14;0;20;-3
1973-12-15;0;17;-3
1973-12-16;0;18;3
1973-12-17;0;21;-3
1973-12-18;0;19;-3
1973-12-19;0;18;-3
1973-12-20;0;17;-3
1973-12-21;0;17;-4
1973-12-22;0;18;-4
1973-12-23;0;17;-4
1973-12-24;0;17;-4
1973-12-25;0;16;-4
1973-12-26;0;18;-4
1973-12-27;0;18;-4
1973-12-28;0;19;-4
1973-12-29;0;21;-4
1973-12-30;0;21;-4
1973-12-31;0;19;-4
1974-01-01;0;18;-4
1974-01-02;0;19;-4
1974-01-03;0;20;-4
1974-01-04;0;20;-4
1974-01-05;0;21;-4
1974-01-06;0;23;-4
1974-01-07;0;22;-4
1974-01-08;0;20;0
1974-01-09;0;21;1
1974-01-10;0;22;1
1974-01-11;0;16;1
1974-01-12;0;17;1
1974-01-13;0;22;1
1974-01-14;0;22;1
1974-01-15;0;22;1
1974-01-16;0;22;1
1974-01-17;0;22;0
1974-01-18;0;22;0
1974-01-19;0;21;0
1974-01-20;0;21;-2
1974-01-21;0;18;-2
1974-01-22;0;22;-2
1974-01-23;0;18;-1
1974-01-24;0;17;4
1974-01-25;0;16;2
1974-01-26;0;17;0
1974-01-27;0;20;-2
1974-01-28;0;22;-2
1974-01-29;0;21;-2
1974-01-30;0;22;-2
1974-01-31;0;23;-2
1974-03-01;0;21;1
1974-03-02;0;21;-1
1974-03-03;0;25;1
1974-03-04;0;27;3
1974-03-05;0;25;3
1974-03-06;0;24;4
1974-03-07;0;23;6
1974-03-08;0;24;4
1974-03-09;0;23;3
1974-03-10;0;22;3
1974-03-11;1,5;16;6
1974-03-12;0;22;8
1974-03-13;0;20;5
1974-03-14;0;22;7
1974-03-15;0;21;3
1974-03-16;0;20;6
1974-03-17;1,5;18;6
1974-03-18;0;18;4
1974-03-19;0;22;2
1974-03-20;0;20;4
1974-03-21;0;25;1
1974-03-22;0;25;2
1974-03-23;0;24;3
1974-03-24;0;22;3
1974-03-25;0;19;7
1974-03-26;0;22;3
1974-03-27;0;25;4
1974-03-28;0;26;3
1974-03-29;0;28;6
1974-03-30;0;26;8
1974-03-31;0;27;7
1974-04-01;0;23;4
1974-04-02;0;23;8
1974-04-03;0;24;4
1974-04-04;0;26;3
1974-04-05;0;22;7
1974-04-06;0;29;3
1974-04-07;0;23;8
1974-04-08;0;26;8
1974-04-09;0;26;10
1974-04-10;0;23;9
1974-04-11;0;22;7
1974-04-12;0;26;7
1974-04-13;0;23;5
1974-04-14;0;27;10
1974-04-15;0;24;11
1974-04-16;0;24;11
1974-04-17;0;28;7
1974-04-18;0;23;6
1974-04-19;0;22;3
1974-04-20;0;24;7
1974-04-21;0;23;8
1974-04-22;0;28;12
1974-04-23;0;23;13
1974-04-24;0;26;12
1974-04-25;0;27;8
1974-04-26;0;29;8
1974-04-27;0;29;10
1974-04-28;1,5;28;9
1974-04-29;0;29;9
1974-04-30;0;29;12
1974-05-01;0;21;9
1974-05-02;0;24;10
1974-05-03;0;26;6
1974-05-04;0;26;8
1974-05-05;0;26;8
1974-05-06;0;24;7
1974-05-07;0;24;6
1974-05-08;0;20;8
1974-05-09;0;25;9
1974-05-10;0;25;7
1974-05-11;0;27;8
1974-05-12;0;27;11
1974-05-13;0;27;10
1974-05-14;0;28;8
1974-05-15;0;28;6
1974-05-16;0;19;8
1974-05-17;0;19;9
1974-05-18;0;18;8
1974-05-19;0;20;9
1974-05-20;0;19;9
1974-05-21;0;19;9
1974-05-22;0;25;11
1974-05-23;0;23;10
1974-05-24;0;19;9
1974-05-25;0,3;23;8
1974-05-26;0;18;12
1974-05-27;0;21;10
1974-05-28;0;16;11
1974-05-29;9,5;16;12
1974-05-30;0;23;12
1974-05-31;0;25;12
1974-06-01;0;27;14
1974-06-02;0;29;12
1974-06-03;0;28;11
1974-06-04;0;29;10
1974-06-05;0;27;12
1974-06-06;0;28;14
1974-06-07;0;30;13
1974-06-08;0;28;10
1974-06-09;4,5;27;10
1974-06-10;0;27;11
1974-06-11;0;29;10
1974-06-12;0;31;12
1974-06-13;0;30;10
1974-06-14;0;28;12
1974-06-15;0;29;14
1974-06-16;0;27;12
1974-06-17;0;28;12
1974-06-18;0;28;9
1974-06-19;0,9;29;10
1974-06-20;0;27;12
1974-06-21;0;28;13
1974-06-22;0;30;10
1974-06-23;0,3;29;11
1974-06-24;0;28;11
1974-06-25;0;27;10
1974-06-26;0;28;9
1974-06-27;0;26;7
1974-06-28;0;27;4
1974-06-29;0;29;9
1974-06-30;0;28;9
1974-07-01;0,5;25;9
1974-07-02;0;27;9
1974-07-03;0,6;24;13
1974-07-04;0,3;22;11
1974-07-05;0;25;13
1974-07-06;3,5;26;13
1974-07-07;0,8;25;12
1974-07-08;0,4;26;11
1974-07-09;0,7;26;10
1974-07-10;17,5;26;10
1974-07-11;5,6;23;12
1974-07-12;3,6;26;12
1974-07-13;0;26;13
1974-07-14;0;23;9
1974-07-15;0;23;8
1974-07-16;0;23;9
1974-07-17;16,5;24;13
1974-07-18;14;24;12
1974-07-19;0;27;12
1974-07-20;0;23;9
1974-07-21;0;24;8
1974-07-22;0;26;10
1974-07-23;0,4;29;15
1974-07-24;0;26;13
1974-07-25;12,5;26;9
1974-07-26;1,3;25;12
1974-07-27;0;23;13
1974-07-28;0;21;12
1974-07-29;0;25;10
1974-07-30;4,6;24;9
1974-07-31;9,3;26;11
1974-08-01;20,4;14;11
1974-08-02;0;22;12
1974-08-03;0;17;11
1974-08-04;0;23;12
1974-08-05;0;22;10
1974-08-06;2;16;11
1974-08-07;2,2;22;13
1974-08-08;3;21;14
1974-08-09;11,2;15,1;11
1974-08-10;1,8;17;11
1974-08-11;0;21;11
1974-08-12;0;22;13
1974-08-13;0;22;10
1974-08-14;0;23;9
1974-08-15;0;23;9
1974-08-16;0;22;11
1974-08-17;0;22;12
1974-08-18;0,5;22;10
1974-08-19;1,9;17;13
1974-08-20;0;22;12
1974-08-21;0;24;10
1974-08-22;0;23;9
1974-08-23;0;23;8
1974-08-24;0;24;6
1974-08-25;14,7;16,1;8
1974-08-26;23,8;16;12
1974-08-27;11,5;16;12
1974-08-28;0,5;22;13
1974-08-29;0,4;21;14
1974-08-30;15;16,1;12
1974-08-31;0,6;18;12
1974-09-01;7,3;16;11
1974-09-02;0;24;11
1974-09-03;0;22;9
1974-09-04;0;22;10
1974-09-05;0;23;11
1974-09-06;0;23;12
1974-09-07;0;24;7
1974-09-08;0;24;6
1974-09-09;0;23;6
1974-09-10;0;18;9
1974-09-11;0;21;12
1974-09-12;23,4;16;11
1974-09-13;2,2;21;12
1974-09-14;0;21;13
1974-09-15;0;21;11
1974-09-16;0,1;18;14
1974-09-17;0,3;23;13
1974-09-18;0;20;10
1974-09-19;0;19;12
1974-09-20;0;20;9
1974-09-21;0;16;12
1974-09-22;4;16;14
1974-09-23;3;18;14
1974-09-24;16,2;13,1;12
1974-09-25;0;22;11
1974-09-26;6,3;16;13
1974-09-27;0;21;12
1974-09-28;27,4;14;10
1974-09-29;0;20;11
1974-09-30;0;19;10
1974-10-01;0;22;10
1974-10-02;0;18;8
1974-10-03;0;16;9
1974-10-04;0;19;6
1974-10-05;0;16;6
1974-10-06;0;23;6
1974-10-07;0;20;6
1974-10-08;0;20;5
1974-10-09;0;16;5
1974-10-10;0;19;6
1974-10-11;0;18;5
1974-10-12;0;24;6
1974-10-13;0;24;6
1974-10-14;0;26;8
1974-10-15;0;23;10
1974-10-16;0;21;6
1974-10-17;9,2;16;6
1974-10-18;0;19;10
1974-10-19;0;23;4
1974-10-20;0;22;4
1974-10-21;0;22;4
1974-10-22;0;21;7
1974-10-23;0;22;8
1974-10-24;0;23;8
1974-10-25;0;21;8
1974-10-26;0;23;8
1974-10-27;0;22;5
1974-10-28;0;23;8
1974-10-29;0;22;3
1974-10-30;0;22;7
1974-10-31;0;22;5
1974-11-01;0;24;6
1974-11-02;0;23;6
1974-11-03;0;26;5
1974-11-04;0;25;4
1974-11-05;0;22;5
1974-11-06;3;18;9
1974-11-07;0;21;11
1974-11-08;0;20;5
1974-11-09;0;23;5
1974-11-10;0;22;5
1974-11-11;0;16;7
1974-11-12;0;16;7
1974-11-13;0;19;-2
1974-11-14;0;16;-2
1974-11-15;0;22;0
1974-11-16;0;22;1
1974-11-17;0;22;3
1974-11-18;0;23;4
1974-11-19;0;22;4
1974-11-20;0;23;8
1974-11-21;0;22;9
1974-11-22;0;21;3
1974-11-23;0;19;7
1974-11-24;0;16;4
1974-11-25;0;13;3
1974-11-26;0;19;-7
1974-11-27;0;19;-2
1974-11-28;0;16;-3
1974-11-29;0;19;-2
1974-11-30;0;20;3
1974-12-01;0;21;9
1974-12-02;0;17;7
1974-12-03;0;17;3
1974-12-04;0;21;3
1974-12-05;0;23;2
1974-12-06;0;23;1
1974-12-07;0;20;-1
1974-12-08;0;18;0
1974-12-09;1,5;13;4
1974-12-10;0;18;2
1974-12-11;0;16;2
1974-12-12;4,5;11;4
1974-12-13;1;13;7
1974-12-14;0;19;8
1974-12-15;0;18;1
1974-12-16;0;19;2
1974-12-17;0;19;2
1974-12-18;0;19;4
1974-12-19;0;16;4
1974-12-20;0;16;3
1974-12-21;0;17;3
1974-12-22;0;16;2
1974-12-23;0;18;4
1974-12-24;0;21;3
1974-12-25;0;19;3
1974-12-26;0;14;7
1974-12-27;8,3;13;8
1974-12-28;0;16;9
1974-12-29;0;20;4
1974-12-30;0;19;3
1974-12-31;0;19;2
1975-01-01;0;19;4
1975-01-02;0;17;3
1975-01-03;0;19;2
1975-01-04;0;17;3
1975-01-05;0;17;2
1975-01-06;0;19;5
1975-01-07;0;18;4
1975-01-08;0;19;3
1975-01-09;0;19;3
1975-01-10;0;17;4
1975-01-11;0;19;-2
1975-01-12;0;22;-2
1975-01-13;0;16;-2
1975-01-14;0;21;-2
1975-01-15;0;21;-4
1975-01-16;0;19;-1
1975-01-17;0;17;-1
1975-01-18;3,2;18;3
1975-01-19;11;16;6
1975-01-20;2;17;6
1975-01-21;1,5;17;5
1975-01-22;0;15;5
1975-01-23;0;16;1
1975-01-24;0;19;1
1975-01-25;0;19;2
1975-01-26;0;22;4
1975-01-27;0;24;1
1975-01-28;0;23;3
1975-01-29;11;17;5
1975-01-30;0;21;7
1975-01-31;0;21;7
1975-02-01;0;20;7
1975-02-02;0;23;5
1975-02-03;0;20;5
1975-02-04;0;19;5
1975-02-05;0;20;1
1975-02-06;0;22;-1
1975-02-07;0;19;3
1975-02-08;0;19;1
1975-02-09;0;21;0
1975-02-10;0;21;0
1975-02-11;0;20;1
1975-02-12;0;19;-1
1975-02-13;0;19;4
1975-02-14;0;17;5
1975-02-15;0;19;3
1975-02-16;0;20;2
1975-02-17;0;20;1
1975-02-18;0;23;2
1975-02-19;0;20;6
1975-02-20;1,5;12;7
1975-02-21;0;18;-1
1975-02-22;0;16;-1
1975-02-23;0;11;3
1975-02-24;0;19;-4
1975-02-25;0;22;-5
1975-02-26;0;24;0
1975-02-27;0;25;1
1975-02-28;0;22;5
1975-03-01;0;24;2
1975-03-02;0;24;2
1975-03-03;0;25;2
1975-03-04;0;26;1
1975-03-05;0;25;1
1975-03-06;0;25;1
1975-03-07;0;24;2
1975-03-08;0;23;3
1975-03-09;0;25;3
1975-03-10;0;23;5
1975-03-11;0;20;3
1975-03-12;0;22;3
1975-03-13;0;21;0
1975-03-14;0;21;1
1975-03-15;0;21;3
1975-03-16;0;27;4
1975-03-17;0;25;3
1975-03-18;0;26;2
1975-03-19;0;26;6
1975-03-20;0;23;6
1975-03-21;0;25;6
1975-03-22;0;26;6
1975-03-23;0;23;4
1975-03-24;0;25;2
1975-03-25;0;23;5
1975-03-26;0;22;0
1975-03-27;0;22;9
1975-03-28;0;23;4
1975-03-29;0;23;4
1975-03-30;0;21;4
1975-03-31;0;23;9
1975-04-01;0;23;4
1975-04-02;0;29;6
1975-04-03;0;25;12
1975-04-04;0;23;7
1975-04-05;0;26;7
1975-04-06;0;21;9
1975-04-07;0;23;7
1975-04-08;0;20;5
1975-04-09;0;22;7
1975-04-10;0;24;8
1975-04-11;0;25;6
1975-04-12;0;26;7
1975-04-13;0;24;5
1975-04-14;0;24;9
1975-04-15;0;23;9
1975-04-16;0;25;9
1975-04-17;0;27;9
1975-04-18;0;25;9
1975-04-19;0;28;6
1975-04-20;0;28;7
1975-04-21;0;23;10
1975-04-22;0;29;8
1975-04-23;0;29;8
1975-04-24;0;29;10
1975-04-25;0;30;9
1975-04-26;0;27;9
1975-04-27;0;23;9
1975-04-28;0;26;7
1975-04-29;0;19;6
1975-04-30;0;22;5
1975-06-01;0;22;12
1975-06-02;0;16;10
1975-06-03;0;22;10
1975-06-04;0,3;25;13
1975-06-05;0;22;13
1975-06-06;0;26;11
1975-06-07;0;27;13
1975-06-08;0;26;13
1975-06-09;0;27;12
1975-06-10;0;24;11
1975-06-11;0;25;15
1975-06-12;0;19;14
1975-06-13;0;20;11
1975-06-14;0;26;14
1975-06-15;0,6;21;9
1975-06-16;0;25;12
1975-06-17;0;21;11
1975-06-18;0;19;8
1975-06-19;4;18;13
1975-06-20;1,5;19;12
1975-06-21;2,7;16;12
1975-06-22;0;21;11
1975-06-23;0;22;14
1975-06-24;0;22;11
1975-06-25;0;21;10
1975-06-26;0;24;10
1975-06-27;3;19;14
1975-06-28;0,5;18;13
1975-06-29;0;19;12
1975-06-30;1,3;20;13
1975-07-01;0;22;11
1975-07-02;0;22;10
1975-07-03;0;23;12
1975-07-04;0;19;12
1975-07-05;0;19;9
1975-07-06;0;18;8
1975-07-07;1,2;18;12
1975-07-08;0;18;10
1975-07-09;0;19;10
1975-07-10;0;22;13
1975-07-11;2,6;19;12
1975-07-12;6;20;13
1975-07-13;0;19;12
1975-07-14;14;16;11
1975-07-15;35;15;12
1975-07-16;18;16;12
1975-07-17;2,5;19;12
1975-07-18;12;17;12
1975-07-19;18;15,1;13
1975-07-20;0,8;18;12
1975-07-21;2,3;19;10
1975-07-22;0,4;21;10
1975-07-23;0;21;10
1975-07-24;0;25;11
1975-07-25;0;23;10
1975-07-26;0;22;11
1975-07-27;18;15,1;14
1975-07-28;0;22;12
1975-07-29;0;25;9
1975-07-30;0;23;11
1975-07-31;0;23;11
1975-08-01;0;24;10
1975-08-02;0;19;13
1975-08-03;0;23;10
1975-08-04;0;23;10
1975-08-05;47,5;17;12
1975-08-06;4,5;15;12
1975-08-07;12;19;12
1975-08-08;49;14;13
1975-08-09;11,2;15;12
