COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2140 
 NOMBRE    : COLONIA ZARAGOZA 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : MEXICALI 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 32.61027778 ° 
 LONGITUD  : -115.5311111 ° 
 ALTITUD   : 8 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1950-02-01	0	NULO	NULO	NULO
1950-02-02	0	NULO	NULO	NULO
1950-02-03	0	NULO	NULO	NULO
1950-02-04	0	NULO	NULO	NULO
1950-02-05	0	NULO	NULO	NULO
1950-02-06	0	NULO	NULO	NULO
1950-02-07	0	NULO	NULO	NULO
1950-02-08	0	NULO	NULO	NULO
1950-02-09	0	NULO	NULO	NULO
1950-02-10	4	NULO	NULO	NULO
1950-02-11	0	NULO	NULO	NULO
1950-02-12	0	NULO	NULO	NULO
1950-02-13	0	NULO	NULO	NULO
1950-02-14	0	NULO	NULO	NULO
1950-02-15	0	NULO	NULO	NULO
1950-02-16	0	NULO	NULO	NULO
1950-02-17	0	NULO	NULO	NULO
1950-02-18	0	NULO	NULO	NULO
1950-02-19	0	NULO	NULO	NULO
1950-02-20	0	NULO	NULO	NULO
1950-02-21	0	NULO	NULO	NULO
1950-02-22	0	NULO	NULO	NULO
1950-02-23	0	NULO	NULO	NULO
1950-02-24	0	NULO	NULO	NULO
1950-02-25	0	NULO	NULO	NULO
1950-02-26	0.01	NULO	NULO	NULO
1950-02-27	0.01	NULO	NULO	NULO
1950-02-28	0	NULO	NULO	NULO
1982-01-01	0	4.6	22	12
1982-01-02	0	4.2	18	11
1982-01-03	0	0.8	21	3
1982-01-04	0	3.7	17	0
1982-01-05	0	1.8	22	5
1982-01-06	0	3.8	20	9
1982-01-07	0	4.2	12	4
1982-01-08	0	2.3	16	3
1982-01-09	0	2.9	20	2
1982-01-10	1	1.2	16	6
1982-01-11	0	1.4	19	9
1982-01-12	0	3	21	7
1982-01-13	0	1.2	20	3
1982-01-14	0	2.7	21	4
1982-01-15	0	1.8	24	3
1982-01-16	0	1.1	23	3
1982-01-17	0	2.2	24	3
1982-01-18	0	1	20	4
1982-01-19	0	3.1	20	9
1982-01-20	0	2.8	22	7
1982-01-21	0.2	3.3	18	10
1982-01-22	0	3.9	16	6
1982-01-23	0	1.2	17	1
1982-01-24	0	2.3	22	3
1982-01-25	0	2.3	24	5
1982-01-26	0	2.2	27	5
1982-01-27	0	1.2	22	7
1982-01-28	0	4.5	20	10
1982-01-29	0	2.5	20	8
1982-01-30	0	4.2	22	4
1982-01-31	0	3.2	23	3
1982-02-01	0	3.4	21	5
1982-02-02	0	2	18	5
1982-02-03	0	2.7	22	2
1982-02-04	0	3.2	22	3
1982-02-05	0	3.2	17	8
1982-02-06	0	1.9	15	5
1982-02-07	0	3.2	16	3
1982-02-08	0	2.9	22	7
1982-02-09	0	1.7	21	5
1982-02-10	1.9	0.4	21	10
1982-02-11	0	0.5	21	10
1982-02-12	0	1.6	19	6
1982-02-13	0	2.4	23	7
1982-02-14	0	4.2	28	10
1982-02-15	0	2.3	28	12
1982-02-16	0	5.4	28	14
1982-02-17	0	4.4	29	12
1982-02-18	0	5.1	24	12
1982-02-19	0	5.5	28	11
1982-02-20	0	5.1	30	11
1982-02-21	0	3.5	27	9
1982-02-22	0	6.2	27	12
1982-02-23	0	1.6	28	9
1982-02-24	0	5.2	21	12
1982-02-25	2	1.9	28	10
