COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2042 
 NOMBRE    : ROSARITO 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : PLAYAS DE ROSARITO 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 32.28777778 ° 
 LONGITUD  : -117.0019444 ° 
 ALTITUD   : 150 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1957-06-06	0	NULO	NULO	NULO
1957-11-15	0	NULO	28	11
1957-11-16	0	NULO	25	11
1957-11-17	0	NULO	31	10
1957-11-18	0	NULO	30	11
1957-11-19	0	NULO	37	10
1957-11-20	0	NULO	32	11
1957-11-21	0	NULO	30	13
1957-11-22	0	NULO	32	8
1957-11-23	0	NULO	29	10
1957-11-24	0	NULO	31	10
1957-11-25	0	NULO	23	10
1957-11-26	0	NULO	29	11
1957-11-27	0	NULO	29	11
1957-11-28	0	NULO	29	11
1957-11-29	0	NULO	27	10
1957-11-30	0	NULO	26	11
1957-12-01	0.01	NULO	29	17
1957-12-02	0	NULO	32	14
1957-12-03	0	NULO	30	12
1957-12-04	25	NULO	29	10
1957-12-05	0	NULO	24	11
1957-12-06	0	NULO	29	10
1957-12-07	0	NULO	34	10
1957-12-08	0	NULO	38	16
1957-12-09	0	NULO	33	15
1957-12-10	0	NULO	34	8
1957-12-11	0	NULO	32	7
1957-12-12	0	NULO	34	9
1957-12-13	0	NULO	33	6
1957-12-14	3	NULO	33	6
1957-12-15	0	NULO	29	8
1957-12-16	0	NULO	30	16
1957-12-17	0	NULO	30	6
1957-12-18	0	NULO	27	7
1957-12-19	0	NULO	29	10
1957-12-20	0	NULO	30	11
1957-12-21	0	NULO	22	11
1957-12-22	0	NULO	31	10
1957-12-23	0	NULO	29	9
1957-12-24	0	NULO	27	10
1957-12-25	0	NULO	32	14
1957-12-26	0	NULO	27	6
1957-12-27	0	NULO	29	12
1957-12-28	0	NULO	29	11
1957-12-29	0	NULO	30	10
1957-12-30	0	NULO	32	7
1957-12-31	0	NULO	31	10
1958-01-01	0	NULO	25	14
1958-01-02	0	NULO	24	11
1958-01-03	0	NULO	24	13
1958-01-04	0	NULO	26	11
1958-01-05	0	NULO	25	7
1958-01-06	0	NULO	28	12
1958-01-07	0	NULO	29	10
1958-01-08	0	NULO	29	11
1958-01-09	0	NULO	27	11
1958-01-10	0	NULO	29	10
1958-01-11	0	NULO	28	11
1958-01-12	0	NULO	29	12
1958-01-13	0	NULO	28	10
1958-01-14	0	NULO	29	9
1958-01-15	0	NULO	29	11
1958-01-16	0	NULO	29	11
1958-01-17	0	NULO	23	5
1958-01-18	0	NULO	21	10
1958-01-19	0	NULO	27	12
1958-01-20	0	NULO	28	10
1958-01-21	0	NULO	26	10
1958-01-22	0	NULO	29	11
1958-01-23	0	NULO	28	12
1958-01-24	0	NULO	25	11
1958-01-25	0	NULO	26	13
1958-01-26	0	NULO	29	14
1958-01-27	0	NULO	28	8
1958-01-28	0	NULO	29	10
1958-01-29	0	NULO	27	9
1958-01-30	0	NULO	29	13
1958-01-31	0	NULO	28	10
1958-02-01	0	NULO	30	14
1958-02-02	0	NULO	23	12
1958-02-03	6	NULO	23	8
1958-02-04	0	NULO	27	6
1958-02-05	0	NULO	22	6
1958-02-06	0	NULO	27	9
1958-02-07	0	NULO	29	7
1958-02-08	0	NULO	28	11
1958-02-09	0.01	NULO	26	13
1958-02-10	0	NULO	25	9
1958-02-11	0	NULO	27	7
1958-02-12	0	NULO	24	7
1958-02-13	0	NULO	26	5
1958-02-14	0	NULO	28	8
1958-02-15	0	NULO	29	9
1958-02-16	0	NULO	31	6
1958-02-17	0	NULO	27	7
1958-02-18	3	NULO	24	7
1958-02-19	11.5	NULO	26	8
1958-02-20	10	NULO	23	6
1958-02-21	0	NULO	28	6
1958-02-22	0	NULO	26	5
1958-02-23	3	NULO	25.5	3
1958-02-24	11	NULO	23	3.5
1958-02-25	1	NULO	24	4
1958-02-26	0	NULO	22	4
1958-02-27	0	NULO	25	1
1958-02-28	0	NULO	27	1.5
1958-03-01	0	NULO	24	11
1958-03-02	0	NULO	24	7
1958-03-03	8	NULO	23	10
1958-03-04	0	NULO	21	7
1958-03-05	0	NULO	23	4
1958-03-06	3	NULO	26	10
1958-03-07	0	NULO	22	11
1958-03-08	0	NULO	22	3
1958-03-09	0	NULO	26	4
1958-03-10	0	NULO	27	7
1958-03-11	11	NULO	26	5
1958-03-12	0	NULO	21	7
1958-03-13	0	NULO	22	6
1958-03-14	0	NULO	25	11
1958-03-15	0	NULO	23	13
1958-03-16	0	NULO	31	7
1958-03-17	0	NULO	28	4
1958-03-18	0	NULO	27	1
1958-03-19	0	NULO	29	6
1958-03-20	4	NULO	24	11
1958-03-21	0	NULO	34	6
1958-03-22	0.2	NULO	30	11
1958-03-23	0.2	NULO	34	2
1958-03-24	10	NULO	27	4
1958-03-25	0	NULO	27	6.5
1958-03-26	0	NULO	29	10
1958-03-27	0	NULO	29	5
1958-03-28	0	NULO	25	12
1958-03-29	0	NULO	28	11
1958-03-30	0	NULO	28	10
1958-03-31	0	NULO	30	11
1958-04-01	0	NULO	28	8
1958-04-02	0	NULO	25	9
1958-04-03	0	NULO	25	5
1958-04-04	0	NULO	24	5
1958-04-05	0	NULO	29	6
1958-04-06	0	NULO	29	10
1958-04-07	0	NULO	27	11
1958-04-08	0	NULO	29	13
1958-04-09	0	NULO	32	10
1958-04-10	0	NULO	33	13
1958-04-11	0	NULO	35	12
1958-04-12	0	NULO	33	12
1958-04-13	0	NULO	32	10
1958-04-14	0	NULO	37	12
1958-04-15	0	NULO	35	12
1958-04-16	0	NULO	32	11
1958-04-17	0	NULO	32	11
1958-04-18	0	NULO	33	9
1958-04-19	0	NULO	37	11
1958-04-20	0	NULO	32	8
1958-04-21	0	NULO	35	12
1958-04-22	0	NULO	32	5
1958-04-23	0	NULO	33	11
1958-04-24	0	NULO	31	7
1958-04-25	0	NULO	31	9
1958-04-26	0	NULO	31	13
1958-04-27	0	NULO	32	18
1958-04-28	0	NULO	29	8
1958-04-29	0	NULO	29	11
1958-04-30	0	NULO	34	6
1958-05-01	0	NULO	35	6
1958-05-02	0	NULO	36	7
1958-05-03	0	NULO	35	14
1958-05-04	0	NULO	28	12
1958-05-05	0	NULO	30	18
1958-05-06	0	NULO	33	18
1958-05-07	0	NULO	37	15
1958-05-08	0	NULO	33	14
1958-05-09	0	NULO	32	5
1958-05-10	0	NULO	27	8
1958-05-11	0	NULO	28	8
1958-05-12	0	NULO	30	13
1958-05-13	0	NULO	28	18
1958-05-14	0	NULO	27	19
1958-05-15	0	NULO	33	6
1958-05-16	0	NULO	30	5
1958-05-17	0	NULO	30	15
1958-05-18	0	NULO	28	14
1958-05-19	0	NULO	30	13
1958-05-20	0	NULO	29	18
1958-05-21	0	NULO	27	7
1958-05-22	0	NULO	38	16
1958-05-23	0	NULO	38	9
1958-05-24	0	NULO	47	6
1958-05-25	0	NULO	38	7
1958-05-26	0	NULO	39	6
1958-05-27	0	NULO	35	5
1958-05-28	0	NULO	40	6
1958-05-29	0	NULO	35	19
1958-05-30	0	NULO	33	17
1958-05-31	0	NULO	32	12
1958-06-01	0	NULO	34	10
1958-06-02	0	NULO	36	17
1958-06-03	0	NULO	37	8
1958-06-04	0	NULO	36	7
1958-06-05	0	NULO	34	10
1958-06-06	0	NULO	33	11
1958-06-07	0	NULO	32	12
1958-06-08	0	NULO	39	14
1958-06-09	0	NULO	34	6
1958-06-10	0	NULO	34	12
1958-06-11	0	NULO	33	12
1958-06-12	0	NULO	36	12
1958-06-13	0	NULO	35	6
1958-06-14	0	NULO	36	7
1958-06-15	0	NULO	35	12
1958-06-16	0	NULO	32	11
1958-06-17	0	NULO	35	10
1958-06-18	0	NULO	34	17
1958-06-19	0	NULO	37	20
1958-06-20	0	NULO	36	27
1958-06-21	0	NULO	34	21
1958-06-22	0	NULO	37	24
1958-06-23	0	NULO	35	26
1958-06-24	0	NULO	33	25
1958-06-25	0	NULO	31	13
1958-06-26	0	NULO	35	8
1958-06-27	0	NULO	38	18
1958-06-28	0	NULO	43	18
1958-06-29	0	NULO	44	14
1958-06-30	0	NULO	41	15
1958-07-01	0	NULO	40	10
1958-07-02	0	NULO	39	10
1958-07-03	0	NULO	40	6
1958-07-04	0	NULO	41	10
1958-07-05	0	NULO	40	10
1958-07-06	0	NULO	44	19
1958-07-07	0	NULO	45	15
1958-07-08	0	NULO	46	15
1958-07-09	0	NULO	45	18
1958-07-10	0	NULO	46	12
1958-07-11	0	NULO	48	13
1958-07-12	0	NULO	44	12
1958-07-13	0	NULO	44	14
1958-07-14	0	NULO	43	16
1958-07-15	0	NULO	40	17
1958-07-16	0	NULO	49	16
1958-07-17	0	NULO	39	11
1958-07-18	0	NULO	37	12
1958-07-19	0	NULO	38	11
1958-07-20	0	NULO	40	8
1958-07-21	0	NULO	42	7
1958-07-22	0	NULO	41	18
1958-07-23	0	NULO	45	18
1958-07-24	0	NULO	39	15
1958-07-25	0	NULO	44	14
1958-07-26	0	NULO	37	17
1958-07-27	0	NULO	41	15
1958-07-28	0	NULO	41	9
1958-07-29	0	NULO	36	13
1958-07-30	0	NULO	47	15
1958-07-31	0	NULO	45	10
1958-08-01	0	NULO	42	20
1958-08-02	0	NULO	41	13
1958-08-03	0	NULO	44	18
1958-08-04	0	NULO	40	12
1958-08-05	0	NULO	44	18
1958-08-06	0	NULO	44	15
1958-08-07	0	NULO	46	16
1958-08-08	0	NULO	46	14
1958-08-09	0	NULO	43	14
1958-08-10	0	NULO	46	12
1958-08-11	0	NULO	44	11
1958-08-12	0	NULO	45	10
1958-08-13	0	NULO	45	19
1958-08-14	0	NULO	44	12
1958-08-15	0	NULO	45	13
1958-08-16	0	NULO	43	13
1958-08-17	0	NULO	44	16
1958-08-18	0	NULO	44	15
1958-08-19	0	NULO	44	13
1958-08-20	0	NULO	43	12
1958-08-21	0	NULO	42	13
1958-08-22	0	NULO	43	16
1958-08-23	0	NULO	42	14
1958-08-24	0	NULO	43	16
1958-08-25	0	NULO	44	17
1958-08-26	0	NULO	40	14
1958-08-27	0	NULO	41	15
1958-08-28	0	NULO	44	17
1958-08-29	0	NULO	44	10
1958-08-30	0	NULO	41	10
1958-08-31	0	NULO	38	17
1958-09-01	0	NULO	42	17
1958-09-02	0	NULO	45	17
1958-09-03	0	NULO	44	13
1958-09-04	0	NULO	46	23
1958-09-05	0	NULO	44	12
1958-09-06	0	NULO	49	13
1958-09-07	0	NULO	42	14
1958-09-08	0	NULO	47	12
1958-09-09	0	NULO	42	17
1958-09-10	0	NULO	47	14
1958-09-11	0	NULO	44	28
1958-09-12	0	NULO	36	8
1958-09-13	0	NULO	39	9
1958-09-14	0	NULO	38	10
1958-09-15	0	NULO	40	6
1958-09-16	0	NULO	42	5
1958-09-17	0	NULO	42	18
