COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2019 
 NOMBRE    : EL COMPADRE 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : TECATE 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 32.3375 ° 
 LONGITUD  : -116.2541667 ° 
 ALTITUD   : 1110 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1948-12-01	0	NULO	10	-4
1948-12-02	0	NULO	11	7
1948-12-03	8	NULO	8	2
1948-12-04	0	NULO	6	0
1948-12-05	0	NULO	7	0
1948-12-06	0	NULO	11	1
1948-12-07	0	NULO	17	4
1948-12-08	0	NULO	20	11
1948-12-09	0	NULO	14	4
1948-12-10	0	NULO	11	1
1948-12-11	0	NULO	14	3
1948-12-12	0	NULO	8	0
1948-12-13	0	NULO	18	0
1948-12-14	0	NULO	10	5
1948-12-15	0	NULO	8	-3
1948-12-16	0	NULO	11	0
1948-12-17	0	NULO	8	0.5
1948-12-18	0	NULO	9	0
1948-12-19	20	NULO	11	-1
1948-12-20	1.5	NULO	5	-1
1948-12-21	1	NULO	10	-2
1948-12-22	2	NULO	8	0
1948-12-23	2	NULO	9	-3
1948-12-24	2	NULO	9	0
1948-12-25	0	NULO	14	-7
1948-12-26	0	NULO	10	-5
1948-12-27	0	NULO	11	-6
1948-12-28	0	NULO	13	1
1948-12-29	0	NULO	8	-3
1948-12-30	0	NULO	8	0
1948-12-31	0	NULO	14	3
1949-01-01	9	NULO	10	4
1949-01-02	1.5	NULO	14	2
1949-01-03	0	NULO	5	-2
1949-01-04	0	NULO	9	-4
1949-01-05	0	NULO	9	-3
1949-01-06	0	NULO	10	-1
1949-01-07	0	NULO	12	-6
1949-01-08	6	NULO	13	-3
1949-01-09	0	NULO	7	-2
1949-01-10	46	NULO	8	-5
1949-01-11	0	NULO	10	-7
1949-01-12	0	NULO	8	-4
1949-01-13	0	NULO	9	-3
1949-01-14	0	NULO	8	-2
1949-01-15	0	NULO	9	0
1949-01-16	0	NULO	4	0
1949-01-17	0	NULO	10	-6
1949-01-18	0	NULO	10.5	-4
1949-01-19	0	NULO	6	-6
1949-01-20	0	NULO	10	-1
1949-01-21	0	NULO	9	-4
1949-01-22	0	NULO	5	-8
1949-01-23	0	NULO	10	-8
1949-01-24	0	NULO	11	-6
1949-01-25	0	NULO	12	0
1949-01-26	0	NULO	10	-4
1949-01-27	0	NULO	9	-6
1949-01-28	0	NULO	6	-4
1949-01-29	0	NULO	8	-5
1949-01-30	0	NULO	10	-12
1949-01-31	0	NULO	6	-6
1949-02-01	0	NULO	11	1
1949-02-02	2	NULO	7	0
1949-02-03	0	NULO	8	-1
1949-02-04	0	NULO	8	0
1949-02-05	0	NULO	9	-2
1949-02-06	0	NULO	11	0
1949-02-07	2.5	NULO	10.9	0
1949-02-08	1	NULO	12	-1
1949-02-09	2.4	NULO	8	-1
1949-02-10	2	NULO	11	4
1949-02-11	0	NULO	17	2
1949-02-12	0	NULO	15	1
1949-02-13	0	NULO	8	0
1949-02-14	0	NULO	10	1
1949-02-15	0	NULO	13	5
1949-02-16	0	NULO	18	0
1949-02-17	0	NULO	7	0
1949-02-18	0	NULO	12	-1
1949-02-19	0	NULO	14	0
1949-02-20	0	NULO	17	2
1949-02-21	0	NULO	18	4
1949-02-22	0	NULO	20	6
1949-02-23	0	NULO	15	6
1949-02-24	1.5	NULO	18	0
1949-02-25	0	NULO	11	1
1949-02-26	7.5	NULO	14	3
1949-02-27	4.5	NULO	16	2
1949-02-28	0	NULO	9	2
1949-03-01	0	NULO	10	0
1949-03-02	0	NULO	11	0
1949-03-03	0	NULO	17	0
1949-03-04	2.5	NULO	10	4
1949-03-05	0	NULO	11	1
1949-03-06	0	NULO	14	0
1949-03-07	0	NULO	8	0
1949-03-08	0	NULO	9	2
1949-03-09	0	NULO	13	0
1949-03-10	0	NULO	12	0
1949-03-11	2	NULO	13	10
1949-03-12	0	NULO	15	0
1949-03-13	0	NULO	20	0
1949-03-14	0	NULO	20	10
1949-03-15	0	NULO	15	9
1949-03-16	0	NULO	13	0
1949-03-17	0	NULO	18	0
1949-03-18	0	NULO	20	0
1949-03-19	6	NULO	14	3
1949-03-20	0	NULO	14	2
1949-03-21	0	NULO	20	0
1949-03-22	8	NULO	17	4
1949-03-23	1	NULO	10	0
1949-03-24	5.5	NULO	15	0
1949-03-25	0	NULO	16	2
1949-03-26	0	NULO	14	4
1949-03-27	3.5	NULO	21	7
1949-03-28	0	NULO	22	6
1949-03-29	3	NULO	19	3
1949-03-30	2.5	NULO	21	4
1949-03-31	9	NULO	18	2
1949-04-01	0	NULO	10	2
1949-04-02	0	NULO	10	1
1949-04-03	0	NULO	11	1
1949-04-04	0	NULO	20	0
1949-04-05	0	NULO	20	8
1949-04-06	0	NULO	20	7
1949-04-07	0	NULO	13	10
1949-04-08	0	NULO	16	0
1949-04-09	0	NULO	20	2
1949-04-10	0	NULO	20	5
1949-04-11	0	NULO	20	8
1949-04-12	0	NULO	22	4
1949-04-13	0	NULO	21	5
1949-04-14	0	NULO	22	0
1949-04-15	0	NULO	14	4
1949-04-16	0	NULO	20	0
1949-04-17	0	NULO	14	10
1949-04-18	0	NULO	9	5
1949-04-19	1	NULO	17	4
1949-04-20	0	NULO	20	0
1949-04-21	0	NULO	18	5
1949-04-22	0	NULO	17	6
1949-04-23	0	NULO	23	3
1949-04-24	0	NULO	14	0
1949-04-25	0	NULO	13	2
1949-04-26	0	NULO	22	3
