COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 1035 
 NOMBRE    : SAN FRANCISCO DE LOS VIVEROS 
 ESTADO    : AGUASCALIENTES 
 MUNICIPIO : EL LLANO 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 21.91194444 ° 
 LONGITUD  : -102.13 ° 
 ALTITUD   : 2020 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1972-04-01	0	6.2	24	3
1972-04-02	0	7.8	27	2
1972-04-03	0	8.4	28	2
1972-04-04	0	8.4	29	10
1972-04-05	0	6.5	30	9
1972-04-06	0	7.9	32	8
1972-04-07	0	8.9	33	7
1972-04-08	0	8.4	32	8
1972-04-09	0	10.8	30	9
1972-04-10	0	8.3	33	7
1972-04-11	0	7.2	32	9
1972-04-12	0	7.1	32	10
1972-04-13	0	9.8	33	10
1972-04-14	0	10.3	31	9
1972-04-15	0	7.3	30	9
1972-04-16	0	6.6	30	11
1972-04-17	0	6.2	27	10
1972-04-18	0	7.1	27	9
1972-04-19	0	8	30	10
1972-04-20	0	8.2	32	10
1972-04-21	0	7.2	32	9
1972-04-22	0	10	32	11
1972-04-23	0	6.9	31	7
1972-04-24	0	10.1	32	10
1972-04-25	0	10.2	31	9
1972-04-26	0	8.4	30	10
1972-04-27	0	8.7	29	10
1972-04-28	0	9.5	29	11
1972-04-29	0	7.7	31	10
1972-04-30	0	8.8	30	9
1972-05-01	0	6.4	30	9
1972-05-02	0	9.1	30	11
1972-05-03	0	7.8	30	8
1972-05-04	0	7.9	29	8
1972-05-05	0	7.8	30	8
1972-05-06	0	8.2	30	10
1972-05-07	0	9.2	28	9
1972-05-08	0	8.4	30	9
1972-05-09	0	11.7	32	7
1972-05-10	0	9.9	31	6
1972-05-11	0	9.1	31	8
1972-05-12	0	10.2	31	9
1972-05-13	0	8.9	31	10
1972-05-14	0	9.4	32	7
1972-05-15	0	10.9	31	8
1972-05-16	0	8.1	32	11
1972-05-17	0	7.4	33	11
1972-05-18	0	8.3	31	11
1972-05-19	0	7.5	33	10
1972-05-20	0	8.5	32	11
1972-05-21	0	9.4	32	12
