COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 1036 
 NOMBRE    : SANTA ROSA 
 ESTADO    : AGUASCALIENTES 
 MUNICIPIO : AGUASCALIENTES 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 21.81666667 ° 
 LONGITUD  : -102.3 ° 
 ALTITUD   : 1860 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1972-03-01	0	12	23	3
1972-03-02	0	6.2	23	-4
1972-03-03	0	9.1	24	-3
1972-03-04	0	9.4	25	-1
1972-03-05	0	10.9	19	2
1972-03-06	0	8.6	23	4
1972-03-07	0	7.6	24	5
1972-03-08	0	9.2	23	3
1972-03-09	0	8.1	25	8
1972-03-10	9	6.3	20	8
1972-03-11	0	5.2	19	6
1972-03-12	0	8.3	23	5
1972-03-13	0	8.3	22	1
1972-03-14	0	8.7	18	4
1972-03-15	0	7.4	20	2
1972-03-16	0	9.3	20	1
1972-03-17	0	12.6	23	6
1972-03-18	0	9.6	18	2
1972-03-19	0	12	20	4
1972-03-20	0	11.3	18	7
1972-03-21	0	11.9	19	7
1972-03-22	0	6.9	20	7
1972-03-23	0	7.8	19	9
1972-03-24	0	8.8	24	8
1972-03-25	2.8	8.3	22	9
1972-03-26	0	8.2	18	7
1972-03-27	0	8	24	7
1972-03-28	0	11.7	20	3
1972-03-29	0	13.4	19	2
1972-03-30	0	15.6	19	1
1972-03-31	0	10.1	22	1
1972-04-01	0	8.4	19	3
1972-04-02	0	9.4	23	2
1972-04-03	0	11.7	23	2
1972-04-04	0	9.6	27	4
1972-04-05	0	8.5	27	8
1972-04-06	0	9.7	30	8
1972-04-07	0	12.9	31	9
1972-04-08	0	11.4	26	7
1972-04-09	0	10.9	29	9
1972-04-10	0	9.9	28	7
1972-04-11	0	11.3	31	8
1972-04-12	0	10.9	28	9
1972-04-13	0	8.8	28	11
1972-04-14	0	8.6	28	8
1972-04-15	0	7.4	29	5
1972-04-16	0	9.3	27	10
1972-04-17	0	9.8	26	10
1972-04-18	0	8.4	27	8
1972-04-19	0	9.6	27	9
1972-04-20	0	9.5	28	10
1972-04-21	0	10.9	28	8
1972-04-22	0	8.7	27	9
1972-04-23	0	8.4	25	8
1972-04-24	0	9.3	27	7
1972-04-25	0	7.6	25	10
1972-04-26	0	8.4	26	9
1972-04-27	0	6.2	29	9
1972-04-28	0	7.9	28	11
1972-04-29	0	5.6	26	6
1972-04-30	0	7.4	25	8
1972-05-01	0	10.5	29	7
1972-05-02	0	12.1	27	9
1972-05-03	0	11.1	25	6
1972-05-04	0	9.7	26	8
1972-05-05	0	9.4	25	8
1972-05-06	0	9	27	7
1972-05-07	0	10.1	28	8
1972-05-08	0	11.4	26	9
1972-05-09	0	11.1	27	6
1972-05-10	0	9.7	26	7
1972-05-11	0	10.1	26	6
1972-05-12	0	9.8	28	7
1972-05-13	0	9.6	27	6
1972-05-14	0	8.7	25	7
1972-05-15	0	9.9	24	7
1972-05-16	0	8.3	30	7
1972-05-17	0	8.1	28	8
1972-05-18	0	8	29	9
1972-05-19	0	9.3	28	10
1972-05-20	0	11.5	31	11
1972-05-21	0	8.4	29	12
1972-05-22	0	7.4	30	15
1972-05-23	0	6.3	29	11
1972-05-24	1.5	7.4	26	11
1972-05-25	0	6.4	24	11
1972-05-26	32	6.3	25	10
1972-05-27	20.7	4.7	24	11
1972-05-28	52.8	3.8	23	12
1972-05-29	6.7	2.2	24	10
1972-05-30	2.7	3.4	22	12
1972-05-31	0	4.2	23	13
1972-06-01	1.2	8.7	30	10
1972-06-02	3	6.2	28	10
1972-06-03	1.3	5.2	27	12
1972-06-04	22.4	5.2	26	13
1972-06-05	7.3	4.9	25	10
1972-06-06	13.8	4.6	26	10
1972-06-07	39.4	4.7	24	12
1972-06-08	0	3.4	26	10
1972-06-09	1.4	5.7	28	12
1972-06-10	0	7.6	30	13
1972-06-11	1.3	6.9	32	12
1972-06-12	0	7.4	31	14
1972-06-13	23	6.5	28	15
1972-06-14	0	5.6	27	13
1972-06-15	0	7.4	28	12
1972-06-16	0	9.4	29	12
1972-06-17	0	8.5	27	14
1972-06-18	0	10.3	26	11
1972-06-19	0	9.7	25	10
1972-06-20	0	11.1	29	12
1972-06-21	0	8.6	27	11
1972-06-22	0	7.9	30	13
1972-06-23	0	6.5	29	14
1972-06-24	15.2	8.4	26	12
1972-06-25	0	6.2	27	10
1972-06-26	0	6.4	28	11
1972-06-27	21.7	5.9	26	13
1972-06-28	0	5.3	25	10
1972-06-29	0	6.2	27	11
1972-06-30	2	4.9	28	11
1972-07-01	8	6	26	12
1972-07-02	36	5.7	25	14
1972-07-03	13	5.7	23	14
1972-07-04	0	4.9	21	11
1972-07-05	0	7	24	10
1972-07-06	0	8.5	25	9
1972-07-07	0	9.1	24	10
1972-07-08	0	8.9	26	10
1972-07-09	0	10.3	29	12
1972-07-10	0	9.3	27	11
1972-07-11	0	7.1	30	13
1972-07-12	0	9.2	28	12
1972-07-13	0	8.9	26	13
1972-07-14	4.5	6.2	25	11
1972-07-15	20	5.8	22	10
1972-07-16	2.2	4.5	23	10
1972-07-17	0.2	5.6	24	11
1972-07-18	39	5.1	21	10
1972-07-19	22.4	3.1	22	8
1972-07-20	9	4.2	20	10
1972-07-21	0.8	5	24	9
1972-07-22	0.7	6.2	26	11
1972-07-23	0	5.5	27	12
1972-07-24	0	7.9	25	13
1972-07-25	0.2	7.9	25	11
1972-07-26	0	10.2	27	10
1972-07-27	0	8.4	26	12
1972-07-28	0	6.1	28	13
1972-07-29	0	4.2	29	12
1972-07-30	0	6.5	27	10
1972-07-31	0	5.3	26	11
1972-09-01	0	9.3	21	10
1972-09-02	0	9.9	25	12
1972-09-03	0	8	21	11
1972-09-04	0	8.7	26	9
1972-09-05	0	9.5	21	12
1972-09-06	0	6.6	29	9
1972-09-07	0	8.8	25	13
1972-09-08	0	8.8	21	10
1972-09-09	0	9.6	23	10
1972-09-10	1.6	7.5	21	11
1972-09-11	0	9.6	24	9
1972-09-12	0	7.2	21	11
1972-09-13	0	6.2	21	10
1972-09-14	8.3	5.6	20	9
1972-09-15	5.4	4.4	21	13
1972-09-16	27.4	2.1	15	13
1972-09-17	11	3.2	21	12
1972-09-18	0	6.3	20	13
1972-09-19	0	5.4	21	10
1972-09-20	0	5.2	20	9
1972-09-21	0	6.1	18	9
1972-09-22	6	2	17	12
1972-09-23	0.3	5.2	15	13
1972-09-24	0	6.6	17	10
1972-09-25	0	4.6	17	9
1972-09-26	0	5.4	23	11
1972-09-27	0	6.9	20	12
1972-09-28	0	6.3	19	10
1972-09-29	0	8.2	21	9
1972-09-30	0	10.2	18	7
1972-10-01	0	4.4	24	9
1972-10-02	0	8.4	23	10
1972-10-03	0	9	22	6
1972-10-04	0	8.1	22	4
1972-10-05	0	4.7	19	9
1972-10-06	0	7.2	22	9
1972-10-07	0.4	5.1	22	12
1972-10-08	0.7	6	21	11
1972-10-09	6.8	5.4	22	13
1972-10-10	0	6.7	21	13
1972-10-11	0	4.8	19	11
