2001-05-06	0	5.63	25	12
2001-05-07	0	7.27	30	11
2001-05-08	0	6.22	28	14
2001-05-09	0	4.95	29	13
2001-05-10	0	3.97	27.5	15
2001-05-11	5	4.16	25	13
2001-05-12	2	3.75	25	10
2001-05-13	0	5.55	24	11
2001-05-14	3.5	4.87	26	10
2001-05-15	0	6.98	27	12
2001-05-16	0	6.69	28	12
2001-05-17	0	5.96	31	13
2001-05-18	3	4.82	31	13
2001-05-19	0	5.21	30	13
2001-05-20	0	7.84	31	13
2001-05-21	0	8.53	32	13
2001-05-22	1.9	4.86	31	13
2001-05-23	0	6.48	29	14
2001-05-24	5	5.93	27	14
2001-05-25	0	6.58	30	11
2001-05-26	0	8.61	31	12
2001-05-27	0	6.29	31	13
2001-05-28	0	7.16	31	14
2001-05-29	0	8.52	32	10
2001-05-30	0	6.73	33	11
2001-05-31	0	4.97	31	10
2001-06-01	0	5.23	28	12
2001-06-02	0.01	6.24	28	13
2001-06-03	2.5	6.18	28	14
2001-06-04	2.5	4.25	29	12
2001-06-05	0.5	5.19	30	16
2001-06-06	0.7	4.82	30	13
2001-06-07	0	7.27	31	14
2001-06-08	1	4.08	30	15
2001-06-09	7.2	4.15	26	11
2001-06-10	0	3.98	26	13
2001-06-11	0	5.39	26	12
2001-06-12	1.5	7.18	28	13
2001-06-13	0.8	5.06	29	13
2001-06-14	7	4.95	26	15
2001-06-15	0.5	5.59	26	12
2001-06-16	13.7	4.85	25	15
2001-06-17	0	7.64	24	13
2001-06-18	0	6.57	26	12
2001-06-19	0	7.74	27	10
2001-06-20	7.5	6.45	28	11
2001-06-21	10.1	5.16	26	12
2001-06-22	0	5.14	26	12
2001-06-23	0	6.28	27	12
2001-06-24	0	5.72	28	14
2001-06-25	14	4.81	28	14
2001-06-26	0	5.19	30	14
2001-06-27	0	6.45	28	14
2001-06-28	0	4.33	27	13
2001-06-29	0	5.72	30	15
2001-06-30	10.5	5.03	30	11
2001-07-01	3	3.41	29	12
2001-07-02	11.7	7.19	30	14
2001-07-03	7	4.67	29	14
2001-07-04	0.01	6.23	32	15
2001-07-05	0	7.16	28	14
2001-07-06	0	5.48	27	15
2001-07-07	0	4.49	27	13
2001-07-08	0	7.1	29	12
2001-07-09	0	4.83	30	12
2001-07-10	0	7.35	28	12
2001-07-11	0	7.82	29	12
2001-07-12	0	6.73	29	13
2001-07-13	0	6.55	30	12
2001-07-14	0	7.58	29	13
2001-07-15	0	6.46	27	12
2001-07-16	0	4.37	28	13
2001-07-17	9	5.89	30	15
2001-07-18	0	6.74	29	14
2001-07-19	0	5.82	29	12
2001-07-20	0	7.56	28	14
2001-07-21	0	8.19	28	13
2001-07-22	0	5.79	31	13
2001-07-23	0	7.25	28	12
2001-07-24	0.01	5.12	27	13
2001-07-25	4.5	3.86	27	13
2001-07-26	20.1	7.49	28	14
2001-07-27	11	5.74	27	13
2001-07-28	0	6.31	28	13
2001-07-29	0	6.23	27	12
2001-07-30	20.1	3.82	28	13
2001-07-31	0	5.37	29	14
2001-08-01	0	6.71	27	13
2001-08-02	0	9.55	26	14
2001-08-03	0	5.62	24	13
2001-08-04	7	6.46	27	13
2001-08-05	3.4	5.03	25	15
2001-08-06	0	3.57	26	14
2001-08-07	0	4.75	26	14
2001-08-08	10.6	3.82	26	14
2001-08-09	0	5.72	27	13
2001-08-10	0	4.13	26	14
2001-08-11	4	5.19	26	14
2001-08-12	1.5	3.33	22	13
2001-08-13	0	7.1	26	16
2001-08-14	0	5	27	14
2001-08-15	0	6.47	29	10
2001-08-16	0	5.54	29	10
2001-08-17	0	6.61	28	14
2001-08-18	0	7.23	29	12
2001-08-19	0	8.07	31	13
2001-08-20	0	9.12	30	16
2001-08-21	0	6.89	30	15
2001-08-22	0	8.43	29	14
2001-08-23	0	8.84	29	14
2001-08-24	0	7.23	28	14
2001-08-25	0	6.08	27	15
2001-08-26	6.5	4.38	26	14
2001-08-27	0	5.13	26	12
2001-08-28	12	4.48	26	11
2001-08-29	2.5	5.63	25	15
2001-08-30	9.3	3.42	24	13
2001-08-31	10.5	2.11	23	14
2001-09-01	20.7	2.91	24	13
2001-09-02	12	3.78	26	15
2001-09-03	0.01	5.34	26	15
2001-09-04	0	4.56	27	12
2001-09-05	0	6.94	27	13
2001-09-06	0	6.16	27	11
2001-09-07	8.3	4.96	26	12
2001-09-08	10	3.65	26	13
2001-09-09	3.5	2.48	25	13
2001-09-10	2	4.51	23	15
2001-09-11	0	5.29	24	15
2001-09-12	9	3.18	24	16
2001-09-13	0	4.53	26	14
2001-09-14	0	4.26	26	14
2001-09-15	0	5.36	25	11
2001-09-16	0	5.19	27	11
2001-09-17	0	3.87	27	10
2001-09-18	0	6.45	28	10
2001-09-19	0	3.68	27	11
2001-09-20	6	6.09	27	12
2001-09-21	0	4.81	25	12
2001-09-22	0	3.62	24	15
2001-09-23	0	3.29	21	13
2001-09-24	0	4.65	19	15
2001-09-25	4	3.8	19	14
2001-09-26	10.2	2.11	22	13
2001-09-27	0	4.82	23	13
2001-09-28	0	4.56	24	13
2001-09-29	0	5.39	22	12
2001-09-30	0	5.07	23	11
2001-10-01	0	5.42	22	11
2001-10-02	0	4.15	21	9
2001-10-03	15	3.27	18	11
2001-10-04	4	3.53	20	11
2001-10-05	0	3.62	19	11
2001-10-06	0	4.26	27	9
2001-10-07	0	4.82	26	10
2001-10-08	0	6.39	26	10
2001-10-09	0	4.78	28	10
2001-10-10	0	5.67	28	12
2001-10-11	8	2.23	27	11
2001-10-12	0	4.72	24	12
2001-10-13	0	7.91	27	13
2001-10-14	0	4.83	27	7
2001-10-15	0	6.18	27	8
2001-10-16	0	7.37	22	12
2001-10-17	0	4.13	23	9
2001-10-18	0	5.29	27	7
2001-10-19	0	6.7	26	7
2001-10-20	0	7.34	27	5
2001-10-21	0	5.58	22	4
2001-10-22	0	4.41	27	6
2001-10-23	0	3.04	28	7
2001-10-24	0	4.1	28	7
2001-10-25	0	5.39	27	8
2001-10-26	0	4.23	23	13
2001-10-27	0	6.79	20	14
2001-10-28	0	5.18	20	7
2001-10-29	0	4.77	21	6
2001-10-30	0	4.49	20	7
2001-10-31	0	4.02	21	8
2001-11-01	0	4.72	26	4
2001-11-02	0	6.29	26	5
2001-11-03	0	6.08	23	7
2001-11-04	0	5.17	20	11
2001-11-05	0	5.28	18	9
2001-11-06	0	3.83	24	5
2001-11-07	0	4.13	24	5
2001-11-08	0	4.42	23	5
2001-11-09	0	5.34	21	9
2001-11-10	0	3.86	22	8
2001-11-11	0	4.23	21	9
2001-11-12	0	5.32	22	7
2001-11-13	0	4.49	23	6
2001-11-14	0	5.39	23	5
2001-11-15	0	3.13	23	8
2001-11-16	0	4.21	24	6
2001-11-17	0	3.1	23	7
2001-11-18	0	4.02	22	10
2001-11-19	0	3.47	23	6
2001-11-20	0	4.34	21	7
2001-11-21	0	6.23	23	7
2001-11-22	0	5.12	21	4
2001-11-23	0	3.11	22	5
2001-11-24	0	4.92	24	3
2001-11-25	0	5.58	25	4
2001-11-26	0	7.14	24	5
2001-11-27	0	6.97	23	7
2001-11-28	0	4.29	21	7
2001-11-29	0	6.86	21	8
2001-11-30	0	5.47	23	4
2001-12-01	0	5.73	26	5
2001-12-02	0	6.39	25	6
2001-12-03	0	5.25	23	7
2001-12-04	0	3.59	25	5
2001-12-05	0	7.33	24	6
2001-12-06	0	6.31	22	7
2001-12-07	0	5.52	24	5
2001-12-08	0	4.87	23	6
2001-12-09	0	5.23	20	10
2001-12-10	0	3.61	19	6
2001-12-11	0	4.43	19	8
2001-12-12	0	4.81	20	11
2001-12-13	0	5.57	23	12
2001-12-14	0	8.09	24	6
2001-12-15	0	6.28	20	8
2001-12-16	0	6.16	20	6
2001-12-17	0	5.58	25	7
2001-12-18	0	5.91	25	7
2001-12-19	2.5	3.66	22	9
2001-12-20	0	7.82	20	8
2001-12-21	0	4.23	23	6
2001-12-22	0	5.19	23	7
2001-12-23	0	7.12	22	8
2001-12-24	0	4.43	19	8
2001-12-25	0	3.74	20	3
2001-12-26	0	5.11	21	0
2001-12-27	0	3.27	19	1
2001-12-28	0	4.32	21	1
2001-12-29	0	6.15	21	2
2001-12-30	0	7.8	22	2
2001-12-31	0	4.21	22	3
2002-01-01	0	4.1	21	3
2002-01-02	0	4.76	21	2
2002-01-03	0	5.28	22	0
2002-01-04	0	5.71	20	0
2002-01-05	0	3.33	22	3
2002-01-06	0	6.14	21	5
2002-01-07	0	5.27	24	1
2002-01-08	0	7.82	24	-1
2002-01-09	0	6.51	24	1
2002-01-10	0	5.84	20	2
2002-01-11	0	6.19	19	4
2002-01-12	20	4.38	20	7
2002-01-13	0.01	3.67	13	6
2002-01-14	0	4.49	17	-2
2002-01-15	0	5.12	19	1
2002-01-16	0	5.09	23	2
2002-01-17	0	4.62	26	3
2002-01-18	0	6.27	27	3
2002-01-19	0	7.04	25	6
2002-01-20	0	7.59	24	5
2002-01-21	0	6.27	23	4
2002-01-22	0	4.12	24	5
2002-01-23	0	5.66	23	7
2002-01-24	0	6.14	22	6
2002-01-25	0	3.91	23	4
2002-01-26	0	6.34	23	5
2002-01-27	0	4.53	26	6
2002-01-28	0	5.01	27	4
2002-01-29	0	5.89	26	6
2002-01-30	0	7.82	25	3
2002-01-31	0	5.71	25	5
2002-02-01	0	6.14	25	3
2002-02-02	0	5.63	24	6
2002-02-03	0	3.34	25	6
2002-02-04	0	7.89	25	9
2002-02-05	0	5.28	20	9
2002-02-06	0	4.92	19	7
2002-02-07	0	6.01	22	5
2002-02-08	0	5.57	22	5
2002-02-09	0	3.76	24	5
2002-02-10	5	3.87	21	6
2002-02-11	13.5	2.18	20	3
2002-02-12	6.6	1.61	14	3
2002-02-13	12.5	1.8	15	8
2002-02-14	0	4.84	19	5
2002-02-15	0	3.24	24	4
2002-02-16	0	3.38	23	7
2002-02-17	0	5.89	25	6
2002-02-18	0	7.04	24	7
2002-02-19	0	7.12	24	7
2002-02-20	0	5.27	24	5
2002-02-21	0	6.11	25	5
2002-02-22	0	5.67	22	6
2002-02-23	0	3.89	23	0
2002-02-24	0	6.24	25	0
2002-02-25	0	6.06	26	4
2002-02-26	0	4.79	27	5
2002-02-27	0	6.71	23	5
2002-02-28	0	4.64	24	4
2002-03-01	0	2.64	23	6
2002-03-02	0	7.82	22	6
2002-03-03	0	8.89	25	7
2002-03-04	0	7.21	25	8
2002-03-05	0	6.36	24	4
2002-03-06	0	5.14	25	4
2002-03-07	0	8.18	25	4
2002-03-08	0	9.21	25	4
2002-03-09	0	6.59	27	6
2002-03-10	0	6.81	27	6
2002-03-11	0	7.47	27	7
2002-03-12	0	6.12	27	7
2002-03-13	0	7.78	29	7
2002-03-14	0	8.48	27	9
2002-03-15	0	7.99	28	4
2002-03-16	0	8.42	30	7
2002-03-17	0	7.89	28	7
2002-03-18	0	5.64	30	10
2002-03-19	0	7.46	28	11
2002-03-20	0	6.49	27	9
2002-03-21	0	5.46	26	11
2002-03-22	0	6.12	26	10
2002-03-23	0	8.43	28	7
2002-03-24	0	7.14	28	7
2002-03-25	0	8.77	29	8
2002-03-26	0	6.15	23	10
2002-03-27	0	4.82	31	12
2002-03-28	0	7.23	29	11
2002-03-29	0	6.54	27	8
2002-03-30	0	7.43	26	7
2002-03-31	0	6.09	28	8
2002-04-01	0	7.93	30	6
2002-04-02	0	9.69	31	9
2002-04-03	0	8.37	32	10
2002-04-04	0	5.94	30	10
2002-04-05	0.01	6	30	11
2002-04-06	0	7.48	28	12
2002-04-07	0	10.42	26	8
2002-04-08	0	8.39	26	7
2002-04-09	0	10.51	26	9
2002-04-10	0	7.51	26	11
2002-04-11	0	8.6	27	10
2002-04-12	0	6.39	29	10
2002-04-13	0	7.89	29	10
2002-04-14	0	5.61	29	10
2002-04-15	0	6.29	26	11
2002-04-16	0	8.21	28	11
2002-04-17	0	5.72	31	11
2002-04-18	0	7.87	30	12
2002-04-19	0	10.57	33	12
2002-04-20	0	9.17	33	12
2002-04-21	0	8.65	34	13
2002-04-22	0	7.99	31	12
2002-04-23	0	8.61	32	13
2002-04-24	0	10.36	33	12
2002-04-25	0	11.39	33	11
2002-04-26	0	9.72	32	11
2002-04-27	0	7.23	32	11
2002-04-28	0	11.69	34	13
2002-04-29	0	8.54	33	14
2002-04-30	0	8.98	34	13
2002-05-01	0	8.58	33	13
2002-05-02	0	11.16	34	10
2002-05-03	0	9.16	33	13
2002-05-04	0	7.54	31	15
2002-05-05	0	8.63	32	14
2002-05-06	0	8.74	35	15
2002-05-07	0	6.31	32	15
2002-05-08	0	6.04	29	14
2002-05-09	0	9.12	33	13
2002-05-10	0	8.13	35	12
2002-05-11	0	7.28	33	14
2002-05-12	0	9.39	34	14
2002-05-13	0	12.09	31	11
2002-05-14	7	6.56	30	13
2002-05-15	1	5.09	28	14
2002-05-16	0	8.56	29	13
2002-05-17	0	8.4	31	11
2002-05-18	0	7.94	32	11
2002-05-19	0	7.34	26	13
2002-05-20	0	5.33	28	10
2002-05-21	0	5.89	29	10
2002-05-22	0	7.71	29	10
2002-05-23	0	9.76	31	11
2002-05-24	0	7.61	28	14
2002-05-25	0	5.18	31	11
2002-05-26	0	9.99	30	14
2002-05-27	3.5	5.1	31	13
2002-05-28	0	5.81	30	12
2002-05-29	0	5.74	29	12
2002-05-30	0	7.69	31	12
2002-05-31	0	7.16	32	12
2002-06-01	0	7	29	12
2002-06-02	0	6.71	31	11
2002-06-03	0	9.29	32	11
2002-06-04	0	7.89	32	16
2002-06-05	14.2	6.36	29	11
2002-06-06	3	5.11	23	15
2002-06-07	0	7.93	23	14
2002-06-08	0	3.36	28	13
2002-06-09	15.7	7.64	27	14
2002-06-10	2	6.28	27	15
2002-06-11	0	4.41	29	15
2002-06-12	1	4.86	28	10
2002-06-13	5.7	5.38	26	16
2002-06-14	0	5.12	28	14
2002-06-15	0	9.05	31	13
2002-06-16	0	6.94	25	13
2002-06-17	0	8.76	32	14
2002-06-18	0	8.47	31	13
2002-06-19	0	7.94	29	14
2002-06-20	0	6.81	27	15
2002-06-21	0	7.76	28	15
2002-06-22	0	8.29	30	12
2002-06-23	0	5.24	28	12
2002-06-24	0	7.3	26	13
2002-06-25	0	6.64	23	12
2002-06-26	0	8.02	30	13
2002-06-27	3.5	5.76	31	13
2002-06-28	4.2	4.09	26	11
2002-06-29	0	5.18	26	11
2002-06-30	0	6.12	29	14
2002-07-01	3	4.63	27	12
2002-07-02	11.7	7.16	25	14
2002-07-03	7	3.27	24	14
2002-07-04	0	4.39	27	13
2002-07-05	0	6.42	25	14
2002-07-06	0	5.41	26	15
2002-07-07	0	4.94	27	13
2002-07-08	0	7.12	28	12
2002-07-09	0	5.23	27	12
2002-07-10	0	6.95	28	11
2002-07-11	0	7.82	29	12
2002-07-12	0	7.23	29	13
2002-07-13	0	6.55	30	12
2002-07-14	0	8.58	29	12
2002-07-15	0	6.46	27	13
2002-07-16	0	7.33	28	13
2002-07-17	9	4.21	30	13
2002-07-18	0	6.8	29	14
2002-07-19	0	5.18	29	12
2002-07-20	0	7.57	28	14
2002-07-21	0	8.19	28	13
2002-07-22	0	7.58	31	13
2002-07-23	0	8.27	28	12
2002-07-24	0	5.08	27	13
2002-07-25	0	6.59	28	13
2002-07-26	21	4.68	26	14
2002-07-27	0	5.12	26	13
2002-07-28	0	6.33	27	11
2002-07-29	20.1	3.76	28	12
2002-07-30	0	4.27	27	14
2002-07-31	0	5.06	26	13
2002-08-01	7.5	3.87	27	12
2002-08-02	0	4.32	25	13
2002-08-03	0	7.43	25	15
2002-08-04	2.7	5.56	25	14
2002-08-05	0	3.51	24	13
2002-08-06	0	5.79	27	12
2002-08-07	0	6.32	28	13
2002-08-08	0	7.47	29	12
2002-08-09	0	6.14	27	13
2002-08-10	0	4.35	26	13
2002-08-11	0	6.82	28	13
2002-08-12	3.4	5.4	28	13
2002-08-13	0	4.63	27	13
2002-08-14	40	3.23	26	15
2002-08-15	20	2.19	25	15
2002-08-16	5	3.17	22	14
2002-08-17	0	4.89	22	14
2002-08-18	0	6.47	23	13
2002-08-19	16	4.9	26	12
2002-08-20	2	3.87	22	15
2002-08-21	0	2.82	25	14
2002-08-22	0	4.29	26	13
2002-08-23	0	5.15	26	14
2002-08-24	0	4.35	27	15
2002-08-25	0	6.49	27	15
2002-08-26	0	6.52	28	13
2002-08-27	0	5.57	28	12
2002-08-28	0	7.54	27	12
2002-08-29	0	6.27	26	14
2002-08-30	0	4.82	24	13
2002-08-31	0	5.78	24	14
2002-09-01	10.5	3.06	23	15
2002-09-02	20.7	3.09	28	15
2002-09-03	12	2.21	26	12
2002-09-04	0	5.47	26	11
2002-09-05	0	4	27	13
2002-09-06	0	4.27	27	11
2002-09-07	0	3.47	27	12
2002-09-08	8.3	1.97	26	13
2002-09-09	10	1.42	26	13
2002-09-10	3.5	3.19	25	15
2002-09-11	2	2.72	23	13
2002-09-12	0	5.14	29	16
2002-09-13	9	2.55	24	14
2002-09-14	0	4.21	26	14
2002-09-15	0	3.68	26	11
2002-09-16	0	6.16	25	11
2002-09-17	0	5.41	27	10
2002-09-18	0	4.55	27	10
2002-09-19	0	6.56	28	11
2002-09-20	0	6.6	28	12
2002-09-21	6	2.45	27	12
2002-09-22	0	5.01	27	15
2002-09-23	0	6.71	25	13
2002-09-24	0	4.65	24	15
2002-09-25	0	7.71	21	14
2002-09-26	4	2.54	19	13
2002-09-27	10.2	2.33	19	13
2002-09-28	0	4.68	22	13
2002-09-29	0	4.25	23	12
2002-09-30	0	5.11	24	10
2002-10-01	0	2.65	26	11
2002-10-02	0	7.31	25	12
2002-10-03	0	1.39	25	12
2002-10-04	0	0.65	28	11
2002-10-05	0	4	25	12
2002-10-06	0	6.42	25	14
2002-10-07	0	4.58	25	12
2002-10-08	0	3.1	26	9
2002-10-09	0	3.89	26	10
2002-10-10	4	2.01	26	11
2002-10-11	20.3	5.97	24	14
2002-10-12	0	1.32	24	12
2002-10-13	0	1.23	24	13
2002-10-14	0	0.98	25	11
2002-10-15	0	1.73	24	8
2002-10-16	0	5.21	27	11
2002-10-17	0	2.95	26	11
2002-10-18	0	5.95	25	9
2002-10-19	0	4.65	26	8
2002-10-20	0	5.16	27	8
2002-10-21	0	7.19	26	10
2002-10-22	0	7.8	26	10
2002-10-23	6	1.5	25	9.5
2002-10-24	3	3.5	24	14
2002-10-25	8	2.15	16	14
2002-10-26	1	1.23	23	12
2002-10-27	0	2.01	24	12
2002-10-28	0	3.08	24	14
2002-10-29	0	1.05	24	10
2002-10-30	0	3.63	25	8
2002-10-31	0	1.59	25	5.5
2002-11-01	0	3.49	25	12
2002-11-02	0	4.59	25	13
2002-11-03	0	2.11	24	13
2002-11-04	0	4.98	20	12
2002-11-05	0	4.92	23	12
2002-11-06	0	3.77	19	13
2002-11-07	0	3.33	22	8
2002-11-08	0	2.25	24	8.5
2002-11-09	0	5.4	26	8
2002-11-10	0	4.96	26	8
2002-11-11	0	3.66	26	9
2002-11-12	0	5.54	25	7
2002-11-13	0	5.99	16	8
2002-11-14	0	4.65	20	8
2002-11-15	0	1.9	22	9
2002-11-16	0	3.62	17	5
2002-11-17	0	2.37	22	2
2002-11-18	0	3.06	25	2
2002-11-19	0	4.96	23	2
2002-11-20	0	5.99	23	3
2002-11-21	0	5.07	18	3
2002-11-22	0	5.86	19	4
2002-11-23	0	6.32	19	0
2002-11-24	0	6.4	22	2
2002-11-25	0	3.53	21	2
2002-11-26	0	1.56	21	3
2002-11-27	0	0.36	18	8
2002-11-28	0	0.8	18	10
2002-11-29	0	1.84	22	9
2002-11-30	0	2.25	24	9
2002-12-01	0	4.33	23	11
2002-12-02	0	1.98	26	6
2002-12-03	0	3.62	24	6
2002-12-04	0	1.08	22	4
2002-12-05	0	7	13	4
2002-12-06	0	3.21	22	7
2002-12-07	0	3.01	19	4
2002-12-08	0	5.27	21	4
2002-12-09	0	5.13	22	2
2002-12-10	0	3.89	23	1
2002-12-11	0	5.5	20	5
2002-12-12	0	1.55	19	8
2002-12-13	0	4.43	18	6
2002-12-14	0	2.4	18	7
2002-12-15	0	3.19	23	0
2002-12-16	0	5.03	23	1
2002-12-17	0	3.33	22	1
2002-12-18	0	6.43	23	2
2002-12-19	0	5.74	23	1
2002-12-20	0	3.11	22	2
2002-12-21	0	6.46	23	2
2002-12-22	0	3.52	21	2
2002-12-23	0	4.81	19	2
2002-12-24	0	5.5	20	0
2002-12-25	0	3.38	20	3
2002-12-26	0	1.99	19	5
2002-12-27	0	4.18	19	6
2002-12-28	0	2.4	20	6
2002-12-29	0	1.6	21	5
2002-12-30	0	1.95	20	7
2002-12-31	0	4.96	20	-1
2003-01-01	0	6.06	23	2
2003-01-02	0	4.78	23	6
2003-01-03	0	3.88	23	1
2003-01-04	0	5.96	24	1
2003-01-05	0	4.73	26	3
2003-01-06	0	3.91	18	5
2003-01-07	0	2.95	24	8
2003-01-08	0	3.87	22	6
2003-01-09	0	5.62	23	7
2003-01-10	0	3.51	21	9
2003-01-11	0	5.95	29	8
2003-01-12	2.5	5.44	24	7
2003-01-13	0	5.9	21	3
2003-01-14	0	4.49	21	2
2003-01-15	0	3.57	22	-3
2003-01-16	0	4.46	23	-1
2003-01-17	0	3.65	17	0
2003-01-18	0	5.18	20	1
2003-01-19	0	4.01	24	2
2003-01-20	0	3.61	26	3
2003-01-21	0	5.3	25	4
2003-01-22	0	5.47	25	3
2003-01-23	0	5.42	22	5
2003-01-24	0	3.7	23	3
2003-01-25	0	5.52	23	3
2003-01-26	0	3.13	23	4
2003-01-27	0	4.79	24	6
2003-01-28	0	4.31	22	7
2003-01-29	0	4.13	20	5
2003-01-30	0	3.8	23	9
2003-01-31	0	4.1	23	6
2003-02-01	0	4.8	23	9
2003-02-02	0	2.1	20	9
2003-02-03	0	3.11	23	4
2003-02-04	0	5.01	25	4
2003-02-05	0	5.74	24	6
2003-02-06	0	5.15	24	9
2003-02-07	0	6.7	23	8
2003-02-08	0	3.66	24	6
2003-02-09	0	6.69	24	7
2003-02-10	0	2.11	27	6
2003-02-11	0	2.01	28	7
2003-02-12	0	1.78	29	8
2003-02-13	0	4.65	27	8
2003-02-14	0	2.37	23	8
2003-02-15	0	7.3	23	11
2003-02-16	0	5.31	24	4
2003-02-17	0	4.18	26	4
2003-02-18	0	6.49	20	4
2003-02-19	0	5.25	26	9
2003-02-20	0	3.88	23	11
2003-02-21	0	6.22	21	9
2003-02-22	0	11.87	21	7
2003-02-23	0	9.3	24	2
2003-02-24	0	7.15	25	4
2003-02-25	0	7.86	28	10
2003-02-26	0	8	26	6
2003-02-27	0	7.46	25	13
2003-02-28	0	7.88	25	10
2003-03-01	0	7.4	23	12
2003-03-02	0	6.02	28	7
2003-03-03	0	6.32	27	7
2003-03-04	0	7.18	27	9
2003-03-05	0	5.77	28	8
2003-03-06	0	5.24	27	7
2003-03-07	0	5.98	30	6
2003-03-08	0	3.88	31	11
2003-03-09	0	6.2	31	12
2003-03-10	0	3.82	31	9
2003-03-11	0	6.47	30	10
2003-03-12	0	4.38	29	10
2003-03-13	0	6.58	29	9
2003-03-14	0	4.33	27	12
2003-03-15	0	6.67	25	14
2003-03-16	0	6.51	25	6
2003-03-17	0	7.24	23	6
2003-03-18	0	6.82	24	9
2003-03-19	0	7.77	24	4
2003-03-20	0	9.66	24	0
2003-03-21	0	6.92	26	0
2003-03-22	0	7.72	28	0
2003-03-23	0	7.03	28	7
