COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 3136 
 NOMBRE    : LOS FILOS 
 ESTADO    : BAJA CALIFORNIA SUR 
 MUNICIPIO : LA PAZ 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 23.96666667 ° 
 LONGITUD  : -110.4666667 ° 
 ALTITUD   : 169 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1978-07-01	0	6.8	28	12
1978-07-02	0	8.9	29	9
1978-07-03	0	8.6	28	11
1978-07-04	0	9.8	32	12
1978-07-05	0	9.3	32	14
1978-07-06	0	11.3	34	14
1978-07-07	0	8.3	36	10
1978-07-08	0	5.4	37	15
1978-07-09	0	9.1	35	15
1978-07-10	0	8.8	32	14
1978-07-11	0	10.4	35	11
1978-07-12	0	8.2	34	13
1978-07-13	0	9.2	33	15
1978-07-14	0	10.2	34	10
1978-07-15	0	9.1	34	16
1978-07-16	0	6.1	32	11
1978-07-17	0	9.4	34	10
1978-07-18	0	11.8	39	13
1978-07-19	0	11.4	37	12
1978-07-20	0	10	34	14
1978-07-21	0	10.7	36	15
1978-07-22	0	8.3	35	14
1978-07-23	0	7.2	34	12
1978-07-24	0	12.7	35	14
1978-07-25	0	9.9	34	11
1978-07-26	0	11.2	34	11
1978-07-27	0	9.3	34	12
1978-07-28	0	9.6	34	12
1978-07-29	0	8.3	37	15
1978-07-30	0	5.2	34	15
1978-07-31	0	5	36	12
1978-08-01	0	10.7	31	19.5
1978-08-02	0	8.8	32	20.5
1978-08-03	0	10.2	34	20
1978-08-04	0	9.8	35	19
1978-08-05	0	8.8	37	20
1978-08-06	0	8.9	36	19
1978-08-07	0	9	35	18
1978-08-08	0	9.3	36	20
1978-08-09	0	11.2	38	21
1978-08-10	0	12.6	37	20
1978-08-11	0	9.6	37	20
1978-08-12	0	8.2	35	20
1978-08-13	0	5.8	34	23
1978-08-14	0	6.3	36	23
1978-08-15	0	7.1	35	24
1978-08-16	0	7.8	35	23
1978-08-17	0	6.9	35	21
1978-08-18	0	8.6	37	21
1978-08-19	0	7.1	37	21
1978-08-20	0	7.5	36	20
1978-08-21	0	9.5	32	23
1978-08-22	0	7.8	36	23
1978-08-23	0	9.5	37	22
1978-08-24	0	11.5	38	22
1978-08-25	0	11.3	37	21
1978-08-26	0	11.7	37	21
1978-08-27	0	9.8	36	21
1978-08-28	0	10.3	37	20
1978-08-29	0	9.7	37	21
1978-08-30	2	11.4	37	20
1978-08-31	10	10.7	37	21
1978-09-01	0	9.2	35	20
1978-09-02	0.8	3.4	35	23
1978-09-03	1.6	4.1	29	24
1978-09-04	0	8.9	34	23
1978-09-05	0	7.5	35	20
1978-09-06	0	9.4	32	21
1978-09-07	0	6.1	31	21
1978-09-08	0	7.4	36	19
1978-09-09	0	8.1	32	19
1978-09-10	0	6.2	32	18
1978-09-11	0	8.4	34	19
1978-09-12	0	6.9	32	19
1978-09-13	0	7.6	30	17
1978-09-14	0	2.8	30	17
1978-09-15	0	8.4	34	18
1978-09-16	0	9.6	34	18
1978-09-17	0	6.4	32	17
1978-09-18	0	6.3	31	17
1978-09-19	0	9.6	34	17
1978-09-20	0	8	32	16
1978-09-21	0	7.2	34	17
1978-09-22	0	9.8	36	18
1978-09-23	0	10.4	36	20
1978-09-24	0	7.3	36	21
1978-09-25	0.9	5.8	32	24
1978-09-26	17	4.1	29	24
1978-09-27	0	2.1	31	22
1978-09-28	50	1.4	34	21
1978-09-29	0	5.9	34	21
1978-09-30	0	0.9	32	21
1978-10-01	0	4.5	35	21
1978-10-02	0	8.1	35	22
1978-10-03	0	5.5	36	21
1978-10-04	0	7.3	36	21
1978-10-05	0	6.3	30	24
1978-10-06	0	4.2	32	23
1978-10-07	0	4.2	36	21
1978-10-08	0	6.8	34	21
1978-10-09	0	6.4	34	23
1978-10-10	0	7	35	23
1978-10-11	0	7.7	35	20
1978-10-12	0	8.8	35	18
1978-10-13	0	7.1	36	18
1978-10-14	0	6.2	35	18
1978-10-15	2.4	9.1	34	18
1978-10-16	0	4.4	36	17
1978-10-17	0	5.3	35	18
1978-10-18	0	7.2	34	17
1978-10-19	26	1.6	31	19
1978-10-20	4.3	1	35	21
1978-10-21	18	4.6	28	17
1978-10-22	0	5.2	27	16
1978-10-23	0	5.5	26	15
1978-10-24	0	4.4	27	13
1978-10-25	0	3.6	22	13
1978-10-26	0	5.5	27	14
1978-10-27	0	4	28	16
1978-10-28	0	4.2	29	15
1978-10-29	1	5.9	31	16
1978-10-30	0	1.6	26	18
1978-10-31	0	3.4	31	22
1978-11-01	0	6	29	23
1978-11-02	0	3.8	30	17
1978-11-03	0	2	29	14
1978-11-04	0	4.7	29	15
1978-11-05	0	5.9	27	14
1978-11-06	0	5.2	27	13
1978-11-07	0	4.4	29	12
1978-11-08	0	5.3	30	13
1978-11-09	0	5.2	29	14
1978-11-10	0	4	28	15
1978-11-11	0	4.2	30	17
1978-11-12	0	4.9	30	15
1978-11-13	0	4.6	29	15
1978-11-14	0	6.3	24	15
1978-11-15	0	4.5	27	11
1978-11-16	0	4.8	23	14
1978-11-17	0	7.1	25	13
1978-11-18	0	4.8	25	11
1978-11-19	0	4.6	25	13
1978-11-20	0	5.2	29	12
1978-11-21	0	3.4	32	12
1978-11-22	0	5.6	30	18
1978-11-23	0	5.7	28	17
1978-11-24	0	4.1	30	15
1978-11-25	0	4.2	25	16
1978-11-26	0	2.2	25	12
1978-11-27	0	5.2	22	9
1978-11-28	0	6.1	22	10
1978-11-29	0	4.8	23	10
1978-11-30	0	5.3	23	10
1978-12-01	0	3.8	29	11
1978-12-02	0	4.2	26	10
1978-12-03	0	5	23	8
1978-12-04	0	5.1	21	10
1978-12-05	0	4.5	24	5
1978-12-06	0	4.1	20	9
1978-12-07	0	4.3	21	11
1978-12-08	0	5	17	8
1978-12-09	0	5.1	18	12
1978-12-10	0	4.3	20	11
1978-12-11	0	4.2	20	11
1978-12-12	0	4.4	23	13
1978-12-13	4	4	23	14
1978-12-14	0	4.2	21	15
1978-12-15	0	5.9	25	13
1978-12-16	0	3.7	25	12
1978-12-17	0	5.6	27	13
1978-12-18	0	5.3	28	12
1978-12-19	1	3.3	24	17
1978-12-20	0	3	19	16
1978-12-21	0	4.2	19	11
1978-12-22	0	4.1	20	9
1978-12-23	0	2.5	20	6
1978-12-24	0	3.1	20	8
1978-12-25	0	5.3	24	7
1978-12-26	0	3.2	22	9
1978-12-27	0	4.7	24	10
1978-12-28	0	3.7	25	9
1978-12-29	0	2.5	24	11
1978-12-30	0	2	23	14
1978-12-31	0	5.1	24	13
1979-01-01	0	5.1	25	14
1979-01-02	0	5.5	20	14
1979-01-03	0	3.9	18	12
1979-01-04	0	4.6	20	11
1979-01-05	0	3.5	23	10
1979-01-06	0	4	26	10
1979-01-07	0	3.8	25	5
1979-01-08	0	3.7	21	11
1979-01-09	0	3	20	6
1979-01-10	0	3.6	23	5
1979-01-11	0	3.9	19	6
1979-01-12	0	4.9	20	6
1979-01-13	0	5.5	24	5
1979-01-14	0	3.7	21	7
1979-01-15	0	3.7	24	9
1979-01-16	3.5	2	22	12
1979-01-17	4.5	6.5	24	12
1979-01-18	0	6.1	21	14
1979-01-19	0	4.3	21	12
1979-01-20	0	3.5	22	13
1979-01-21	0	5.9	23	12
1979-01-22	0	4.8	21	8
1979-01-23	14.5	1.7	22	13
1979-01-24	34	1.5	19	13
1979-01-25	0	1.1	19	10
1979-01-26	0	5.2	20	11
1979-01-27	0	2.9	18	11
1979-01-28	0	1.7	16	9
1979-01-29	0	2.7	16	6
1979-01-30	0	3.7	18	7
1979-01-31	0	2.6	17	10
1979-02-01	0	4.2	16	11
1979-02-02	0	4.4	20	12
1979-02-03	8.5	4.5	20	12
1979-02-04	12	2.2	18	9
1979-02-05	1	1	17	8
