COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 3106 
 NOMBRE    : SAN JOSE DEL PACIFICO 
 ESTADO    : BAJA CALIFORNIA SUR 
 MUNICIPIO : MULEGÉ 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 27.5375 ° 
 LONGITUD  : -114.4722222 ° 
 ALTITUD   : 380 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1975-01-01	0	2.1	17	3
1975-01-02	0	2.1	17	5
1975-01-03	0	2.8	18	3
1975-01-04	0	2.6	27	6
1975-01-05	0	3.8	20	7
1975-01-06	0	1.8	22	6
1975-01-07	0	2.6	23	8
1975-01-08	0	1.8	19	11
1975-01-09	0	2.7	18	12
1975-01-10	0	1.7	16	6
1975-01-11	0	2	18	8
1975-01-12	0	2.4	18	9
1975-01-13	0	1.8	20	6
1975-01-14	0	0.6	25	9
1975-01-15	0	1.2	28	8
1975-01-16	0	2	28	9
1975-01-17	0	1.9	25	5
1975-01-18	0	2.1	25	11
1975-01-19	0	1.8	28	8
1975-01-20	0	2.1	27	10
1975-01-21	0	1.8	28	9
1975-01-22	0	2.3	26	9
1975-01-23	0	3.7	20	10
1975-01-24	0	2.9	22	7
1975-01-25	0	2.3	20	9
1975-01-26	0	2.4	28	7
1975-01-27	0	3	23	9
1975-01-28	0	2.7	19	9
1975-01-29	0	3	18	10
1975-01-30	0	2.1	18	8
1975-01-31	0	2.5	18	9
1975-02-01	0	2.2	20	7
1975-02-02	0	2.5	20	5
1975-02-03	0	2.7	21	8
1975-02-04	0	4.2	19	8
1975-02-05	0	3.3	19	9
1975-02-06	0	2.8	20	9
1975-02-07	0	2.7	23	8
1975-02-08	0	2.8	24	7
1975-02-09	0	3.6	23	7
1975-02-10	0	3	21	8
1975-02-11	0	4.1	21	8
1975-02-12	0	3.1	22	6
1975-02-13	0	4	24	8
1975-02-14	0	3.9	25	8
1975-02-15	0	4.7	23	9
1975-02-16	0	4.5	22	7
1975-02-17	0	4.7	21	9
1975-02-18	0	4.3	21	9
1975-02-19	0	4.4	20	9
1975-02-20	0	4.5	20	6
1975-02-21	0	3.9	20	8
1975-02-22	0	4.2	21	8
1975-02-23	0	3.5	21	6
1975-02-24	0	2.9	23	8
1975-02-25	0	4.8	24	7
1975-02-26	0	2.5	26	8
1975-02-27	0	3.3	25	9
1975-02-28	0	5.8	26	9
1975-03-01	0	6.2	29	8
1975-03-02	0	8.1	28	6
1975-03-03	0	1.1	26	8
1975-03-04	0	6	20	10
1975-03-05	0	2	21	9
1975-03-06	0	2.2	23	9
1975-03-07	0	3.9	23	8
1975-03-08	0	7.1	24	10
1975-03-09	0	2.1	22	11
1975-03-10	0	1	19	9
1975-03-11	0	2	19	9
1975-03-12	0	1	17	8
1975-03-13	0	4	17	6
1975-03-14	0	3	17	10
1975-03-15	0	2	18	9
1975-03-16	0	3	28	6
1975-03-17	0	1	18	9
1975-03-18	0	6.1	20	9
1975-03-19	0	5.1	25	11
1975-03-20	0	3.6	30	8
1975-03-21	0	1	26	10
1975-03-22	0	8.1	18	10
1975-03-23	0	4.2	19	10
1975-03-24	0	8.1	20	9
1975-03-25	0	7.1	28	8
1975-03-26	0	3.1	22	11
1975-03-27	0	6	17	9
1975-03-28	0	2	16	10
1975-03-29	0	4.1	15	6
1975-03-30	0	6	18	8
1975-03-31	0	2.8	19	7
1975-04-01	0	2.3	22	6
1975-04-02	0	5.3	20	8
1975-04-03	0	4.8	23	8
1975-04-04	0	4.7	24	8
1975-04-05	0	6.9	24	8
1975-04-06	0	1.2	24	9
1975-04-07	0	6	20	9
1975-04-08	0	2.6	19	8
1975-04-09	0	8.7	19	8
1975-04-10	0	4	20	7
1975-04-11	3	2	21	5
1975-04-12	0	4.1	22	8
1975-04-13	0	5	19	9
1975-04-14	0	4.2	18	7
1975-04-15	0	5	20	9
1975-04-16	0	6	23	7
1975-04-17	0	4	23	8
1975-04-18	0	5	20	10
1975-04-19	0	7	21	10
1975-04-20	0	5.4	22	9
1975-04-21	0	5.1	26	7
1975-04-22	0	9	23	8
1975-04-23	0	4.2	21	8
1975-04-24	0	4.8	20	9
1975-04-25	0	5.3	20	10
1975-04-26	0	7.8	22	9
1975-04-27	0	6.8	21	9
1975-04-28	0	5.6	20	7
1975-04-29	0	4.5	23	6
1975-04-30	0	8.1	23	7
1975-05-01	0	8	24	11
1975-05-02	0	3.7	21	11
1975-05-03	0	7.5	20	11
1975-05-04	0	5.2	23	11
1975-05-05	0	5.1	22	11
1975-05-06	0	6	20	7
