COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 3104 
 NOMBRE    : LOS ROBLES 
 ESTADO    : BAJA CALIFORNIA SUR 
 MUNICIPIO : LA PAZ 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 24.03611111 ° 
 LONGITUD  : -110.125 ° 
 ALTITUD   : 665 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1976-08-04	0	9.9	33	21.5
1976-08-05	0	10.5	33.5	23.5
1976-08-06	0	10.7	33.5	23
1976-08-07	0	6.4	31.5	22
1976-08-08	0	2.7	31	22.5
1976-08-09	0	4.8	32	20.5
1976-08-10	0	7.6	31.5	20.5
1976-08-11	0	10.1	32.5	21.5
1976-08-12	0	10	33.5	20.5
1976-08-13	0	10.9	35.5	24.5
1976-08-14	0	9.1	33.5	22.5
1976-08-15	4.2	4.7	33.5	23
1976-08-16	2	10	32.5	21.5
1976-08-17	0	5.4	30	21.5
1976-08-18	0	10.6	32.5	20.5
1976-08-19	0	7.4	33	21
1976-08-20	3.2	7.5	27	20
1976-08-21	0	9	27	19.5
1976-08-22	2.2	8.3	30.5	19.5
1976-08-23	0	7	30.5	18
1976-08-24	0	5.8	31.5	21
1976-08-25	0	7.5	31.5	20
1976-08-26	5.2	4.4	28.5	22.5
1976-08-27	0	4.2	29	20.5
1976-08-28	0	5.6	30	20.5
1976-08-29	0	4.2	31	19
1976-08-30	1.5	2.2	28	18
1976-08-31	14.2	3	30	19.5
1976-09-01	0	3.6	28	20
1976-09-02	0	5	28	19.5
1976-09-03	0	4.8	32.5	17
1976-09-04	0	3.9	29	20
1976-09-05	0	2.9	30	21.5
1976-09-06	3.2	3.7	29	19.5
1976-09-07	0	1.4	27.5	19.5
1976-09-08	0	5.1	28.5	21
1976-09-09	0	5.1	28.5	20.5
1976-09-10	36.5	8.1	27.5	19
1976-09-11	0	9.3	28.5	19.5
1976-09-12	0	8.7	30	20
1976-09-13	0	8.9	30.5	18.5
1976-09-14	0	9	30	19.5
1976-09-15	0	6.5	29	20.5
1976-09-16	0	2.2	31	20
1976-09-17	0	4.8	30	21
1976-09-18	0	5.3	29.5	20
1976-09-19	0	4.7	29	19.5
1976-09-20	0	2.9	28.5	19.5
1976-09-21	47.2	2.9	26.5	20
1976-09-22	3.5	3.5	25	19.5
1976-09-23	3.5	3.5	23	18
1976-09-24	1.2	3.3	25.5	19
1976-09-25	0	1	26	19.5
1976-09-26	0	1.6	25.5	17.5
1976-09-27	0	2.3	27	16
1976-09-28	0	3.6	26	18
1976-09-29	3.2	4	27.5	18
1976-09-30	298	NULO	27.5	20
1976-10-01	0	8.1	24	14.5
1976-10-02	0	8.1	27.5	17.5
1976-10-03	0	7.8	26.5	17.5
1976-10-04	0	6.1	26.5	16.5
1976-10-05	0	4.7	26.5	17
1976-10-06	0	4.2	27	16
1976-10-07	0	6.2	27	16.5
1976-10-08	0	5.6	29	18.5
1976-10-09	0	4.2	28.5	17.5
1976-10-10	0	6.2	27.5	17.5
1976-10-11	2.2	2.4	27	17.5
1976-10-12	0	3.2	27.5	18.5
1976-10-13	0	3	27	18.5
1976-10-14	0	2.5	26.5	18.5
1976-10-15	0	5.1	25.5	17
1976-10-16	0	4.6	27	16.5
1976-10-17	0	3.7	26.5	17
1976-10-18	0	5.9	25.5	16
1976-10-19	0	2.7	24.5	14.5
1976-10-20	0	4	26	14.5
1976-10-21	0	3.5	25	16.5
1976-10-22	0	4.1	24.5	15.5
1976-10-23	23	1.4	19	16.5
1976-10-24	0	2.5	22	15.5
1976-10-25	0	2.5	25	16
1976-10-26	0	1.6	24	15.5
1976-10-27	62.2	1.4	21	17.5
1976-10-28	6.2	1.2	19	17
1976-10-29	0	4	19	14.5
1976-10-30	0	4.2	22.5	14.5
1976-10-31	0	2.4	23.5	12
1976-11-01	0	4.7	25.5	11.5
1976-11-02	0	2.6	24.5	14.5
1976-11-03	0	3.3	25.5	13.5
1976-11-04	1	3.3	26	15.5
1976-11-05	0	4.5	23	15.5
1976-11-06	0	2	25	16
1976-11-07	0	4.7	25.5	14
1976-11-08	0	4.8	26.5	14
1976-11-09	0	1.8	25.5	15
1976-11-10	0	3.5	26	14
1976-11-11	0	4.9	23.5	12
1976-11-12	0	4.2	22	12.5
1976-11-13	0	3.8	21.5	12
1976-11-14	0	1.7	20.5	12
1976-11-15	1.2	3.1	20	11
1976-11-16	2.2	2.8	20.5	12
1976-11-17	0	3.5	24	11.5
1976-11-18	0	3.2	20	10.5
1976-11-19	0	2.4	20.5	11
1976-11-20	0	1.1	21	12
1976-11-21	0	4.4	23.5	11
1976-11-22	0	1.1	22	10
1976-11-23	0	0.8	23.5	11
1976-11-24	0	1.2	24	14
1976-11-25	0	1	22	14
1976-11-26	0	2.8	23.5	13
1976-11-27	0	4.3	23.5	13
1976-11-28	0	1.7	20	14
1976-11-29	0	2.8	27.5	10
1976-11-30	0	4.7	20.5	9.5
1976-12-01	0	1.1	22	10.5
1976-12-02	0	4.4	22	11.5
1976-12-03	0	2.2	24	11.5
1976-12-04	0	3.1	22.5	11
1976-12-05	0	3.9	21	10.5
1976-12-06	0	2	17.5	10
1976-12-07	0	2.2	18.5	11.5
1976-12-08	0	2.4	21.5	9.5
1976-12-09	0	3	22	10.5
1976-12-10	0	3.5	22.5	11
1976-12-11	0	1.7	20	12
1976-12-12	0	3.2	18.5	10
1976-12-13	0	4.9	18.5	10
1976-12-14	0	3.4	20	9.5
1976-12-15	0	1.8	22	10
1976-12-16	0	1.8	19.5	8.5
1976-12-17	0	2.2	20.5	11.5
1976-12-18	0	0.5	20	10
1976-12-19	0	1.8	20.5	11.5
1976-12-20	0	3	19	10
1976-12-21	0	2.6	18.5	10.5
1976-12-22	0	1.7	18	10
1976-12-23	0	1.7	18.5	9.5
1976-12-24	0	3.1	21	8.5
1976-12-25	0	2.1	17.5	11.5
1976-12-26	0	1	18.5	11
1976-12-27	0	1.3	20	10
1976-12-28	2.2	2.7	21	11
1976-12-29	11.5	0.3	19.5	12
1976-12-30	0	2.7	18.5	10
1976-12-31	0	1.8	18	11
1977-01-01	0	3.6	18.5	9.5
1977-01-02	0	1.6	18.5	9
1977-01-03	0	2.7	19.5	8
1977-01-04	0	0.9	20	9
1977-01-05	0	3.3	17.5	10.5
1977-01-06	0	1.3	18.5	11
1977-01-07	0	4.6	18	10
1977-01-08	0	3.1	18	10
1977-01-09	0	2.9	16	7.5
1977-01-10	0	0.6	18.5	8.5
1977-01-11	0	1	15.5	9.5
1977-01-12	0	2	19	10.5
1977-01-13	0	2.1	18.5	10
1977-01-14	0	3.5	19	9
1977-01-15	0	1.4	19	9.5
1977-01-16	0	2.8	17	9.5
1977-01-17	0	3	21.5	11
1977-01-18	0	2.8	23	12
1977-01-19	0	3	24.5	13
1977-01-20	0	2.8	23.5	14.5
1977-01-21	0	3.5	21	14
1977-01-22	0	1.4	22.5	13
1977-01-23	0	5.4	21.5	12.5
1977-01-24	0	3.5	21	13
1977-01-25	0	1.3	21	13
1977-01-26	0	3.4	23	12
1977-01-27	0	2.9	21	11
1977-01-28	0	2.8	20.5	10
1977-01-29	0	0.9	17	10.5
1977-01-30	0	3	18	9.5
1977-01-31	0	3	18.5	7
1977-02-01	0	4.7	21	10.5
1977-02-02	0	3.5	21.5	11
1977-02-03	0	1.8	20.5	9
1977-02-04	0	4.7	20.5	9.5
1977-02-05	0	3.8	21.5	8.5
1977-02-06	0	3.9	21.5	9.5
1977-02-07	0	5.8	23	9.5
1977-02-08	0	3.9	23.5	10.5
1977-02-09	0	5.3	24.5	10
1977-02-10	0	5.1	23	10.5
1977-02-11	0	4.7	22	10
1977-02-12	0	8.2	24.5	10.5
1977-02-13	0	6	23	12.5
1977-02-14	0	6.3	26	12
1977-02-15	0	7.6	25.5	11
1977-02-16	0	5.5	26.5	12
1977-02-17	0	7.8	21.5	13.5
1977-02-18	0	5.3	28	14.5
1977-02-19	0	7.9	28.5	12.5
1977-02-20	0	9.4	27	14.5
1977-02-21	0	4.3	27	14.5
1977-02-22	0	7.3	26	14.5
1977-02-23	0	7.7	23.5	12.5
1977-02-24	0	5.7	26.5	13
1977-02-25	0	6.7	21.5	10
1977-02-26	0	6.5	20	10.5
1977-02-27	0	4.6	21.5	8
1977-02-28	0	5	23.5	6
1977-03-01	0	8.1	25	6
1977-03-02	0	6.1	21.5	10.5
1977-03-03	0	4.4	16	6
1977-03-04	0	5	21	6
1977-03-05	0	4.8	16	8
1977-03-06	0	6.1	19	9
1977-03-07	0	7.3	22.5	10
1977-03-08	0	7.9	26.5	11
1977-03-09	0	8.7	30	12
1977-03-10	0	7.3	24.5	11
1977-03-11	0	6.2	21.5	10.5
1977-03-12	0	5.1	20.5	7.5
1977-03-13	0	6.5	23	8.5
1977-03-14	0	4.2	22	7.5
1977-03-15	0	7.7	23.5	8
1977-03-16	0	7.9	27	9
1977-03-17	0	6.9	26	7
1977-03-18	0	7	25.5	12
1977-03-19	0	6.8	23	10.5
1977-03-20	0	7.1	24.5	10.5
1977-03-21	0	8.7	25.5	14
