COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 3147 
 NOMBRE    : AGUAJITO 
 ESTADO    : BAJA CALIFORNIA SUR 
 MUNICIPIO : COMONDÚ 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 26.2 ° 
 LONGITUD  : -112.15 ° 
 ALTITUD   : 180 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1952-11-01	0	NULO	36	15
1952-11-02	0	NULO	36	12
1952-11-03	0	NULO	32	21
1952-11-04	0	NULO	36	21
1952-11-05	0	NULO	35	16
1952-11-06	0	NULO	34	18
1952-11-07	0	NULO	33	17
1952-11-08	0	NULO	30	18
1952-11-09	0	NULO	28	17.5
1952-11-10	0	NULO	30	20
1952-11-11	0	NULO	31	13
1952-11-12	0	NULO	31	18
1952-11-13	0	NULO	30.5	16
1952-11-14	0	NULO	30	16.5
1952-11-15	0	NULO	32	16
1952-11-16	0	NULO	35	16
1952-11-17	0	NULO	25	14
1952-11-18	0	NULO	33	16
1952-11-19	0	NULO	25	18
1952-11-20	0	NULO	27	19
1952-11-21	0	NULO	30	12
1952-11-22	0	NULO	27	16
1952-11-23	0	NULO	24	15
1952-11-24	0	NULO	19	15
1952-11-25	0	NULO	20	16
1952-11-26	0	NULO	23	16
1952-11-27	0	NULO	33	15
1952-11-28	0	NULO	26	15
1952-11-29	0	NULO	22	15.5
1952-11-30	0	NULO	23	10
1952-12-01	0	NULO	27	14
1952-12-02	0	NULO	25	18
1952-12-03	0	NULO	25	17
1952-12-04	0	NULO	23	16
1952-12-05	0	NULO	30	15
1952-12-06	0	NULO	23	14
1952-12-07	0	NULO	28	12
1952-12-08	0	NULO	29	15
1952-12-09	0	NULO	31	16
1952-12-10	0	NULO	30	13
1952-12-11	0	NULO	30	17
1952-12-12	0	NULO	28	19
1952-12-13	0	NULO	31	10
1952-12-14	0	NULO	31	15
1952-12-15	0	NULO	28	14
1952-12-16	0	NULO	23	13
1952-12-17	11	NULO	23	15
1952-12-18	0	NULO	20	14
1952-12-19	0	NULO	25	15
1952-12-20	0	NULO	22	14
1952-12-21	0	NULO	21	14
1952-12-22	0	NULO	21	15
1952-12-23	0	NULO	24	14
1952-12-24	0	NULO	21	15
1952-12-25	0	NULO	22	14
1952-12-26	0	NULO	25	14
1952-12-27	0	NULO	25	16
1952-12-28	0	NULO	23	14
1952-12-29	0	NULO	18	12
1952-12-30	0	NULO	22	12
1952-12-31	0	NULO	23	11
1953-01-01	0	NULO	22	16
1953-01-02	0	NULO	23	15
1953-01-03	0	NULO	29	12
1953-01-04	0	NULO	31	12
1953-01-05	0	NULO	26	16
1953-01-06	0	NULO	21	12
1953-01-07	0	NULO	24	16
1953-01-08	0	NULO	29	16
1953-01-09	0	NULO	31	22
1953-01-10	0	NULO	35	23
1953-01-11	0	NULO	33	21
1953-01-12	0	NULO	33	15
1953-01-13	0	NULO	31	15
1953-01-14	0	NULO	28	14
1953-01-15	0	NULO	23	15.5
1953-01-16	0	NULO	24	15
1953-01-17	0	NULO	23	15
1953-01-18	0	NULO	26	16
1953-01-19	0	NULO	30	16.5
1953-01-20	0	NULO	30	16
1953-01-21	0	NULO	27	13
1953-01-22	0	NULO	25	12
1953-01-23	0	NULO	27	18
1953-01-24	0	NULO	30	15
1953-01-25	0	NULO	33	15.5
1953-01-26	0	NULO	33	15
1953-01-27	0	NULO	32.5	16
1953-01-28	0	NULO	33	16
1953-01-29	0	NULO	34	17
1953-01-30	0	NULO	32	16.5
1953-01-31	0	NULO	33	17
1953-02-01	0	NULO	31	16
1953-02-02	0	NULO	32	15
1953-02-03	0	NULO	33	16
1953-02-04	0	NULO	32	17
1953-02-05	0	NULO	32	15
1953-02-06	0	NULO	32.5	13
1953-02-07	0	NULO	30.5	14
1953-02-08	0	NULO	24	15
1953-02-09	0	NULO	24	14
1953-02-10	0	NULO	25	16
1953-02-11	0	NULO	23	15
1953-02-12	0	NULO	24	16
1953-02-13	0	NULO	24	11
1953-02-14	0	NULO	24.5	14
1953-02-15	0	NULO	29	15
1953-02-16	0	NULO	30	17
1953-02-17	0	NULO	33	20
1953-02-18	0	NULO	30	20
1953-02-19	1	NULO	25	13
1953-02-20	0	NULO	18	13
